,brand,overall,reviewText,summary
255,Nintendo,2,Not one of the best games. I would have rather played Mario just once. I only play it for about two minutes. I fall asleep afterward.,Alright
279,Nintendo,2,"I recently tried playing this game, and by this point, my N64 is lucky it didn't get chucked out the window. The first few passes through the first few stages were fine, and pretty fun, but the rest of the game ends up being one long, annoying, tedious, impossible, and frustrating chore.To start off, the control just isn't good enough to pull off HALF the things you need to do in this game. There are instances where you must execute specific jumps to get you from point A to point B, but half the time, the controller is non-responsive. Especially when it comes to levels that put you high up, this usually means falling...over and OVER again!To add to this annoyance is the fact that there are no check points. If a level requires you to go to the top of a mountain, and you spend half an hour just getting up there and then you fall, you have to climb the whole thing ALL OVER AGAIN! So if you're like me, and find your self wondering off cliffs every other try because of the awful camera work, you will be playing the same stages over and over with no payoff but one big headache!Now let's talk about the camera. Throughout most of the game, I found my self fighting IT more than I fought Bowser. It's simply impossible to judge distances based on where the camera is facing at any given time. Pressing the C buttons will move it around, but you have to keep perfectly still in order to avoid suddenly gong sideways or backwards. If you are in a stage where there is a time limit or a complicated jump, this can be particularly fatal.Adding to this frustration is the fact that it is incredibly easy to over or under jump! This wouldn't be as much of a problem if it weren't for all the levels which require you to get to ""the top"" of things. Again, if you fall once, that's it, you start all over again. If the game designers weren't going to give you any continue points in these levels, why-o-why did they make it SO FRIGGIN' EASY FOR YOU TO FALL!!!???There are plenty of levels and stages in this game, and lots to do in all of them. But by the time I cleared one stage, I really questioned whether or not I wanted to even GO to the next. Finally, after reaching a mere 52 stars, my answer is no.So that's my two cents on this game, I can't beat it, I don't want to beat it. I'd rather go to a Morrissey concert with Kathy Griffin as the opening act than try to play it again. It would me MUCH less annoying than this game!",The Most Frustrating Thing ON EARTH!!!
285,Nintendo,2,"I'm pretty sick and tired of people calling Super Mario 64 a classic.  It's not.  Just because it's significant and influential in helping pave the way for future Mario titles doesn't mean Super Mario 64 is deserving of its classic status, or that it's any fun to actually play.  Super Mario Galaxy came along and pretty much improved every single aspect of Super Mario 64 so you basically no longer have to play this game other than to get a dated taste of mid 90's gaming history.  The only other possible reason someone would play Super Mario 64 is because they desperately seek open world exploration, and this is basically the only Mario platformer that can at least attempt to satisfy gamers with that particular appetite.  Not that I personally believe the game succeeds at the exploring aspect either.The biggest problem is that so much of the land you explore consists of emptiness.  Oh sure you'll see trees, ramps, castles, buildings, enemies such as goombas, chain chomps, badly and laughably animated thwomps lifting up and slamming down, pokeys, rolling boulders, and other things that have become a trademark of the Mario series, but the amount of items to find and collect is *extremely* limited to coins (both yellow and red ones) and the occasional power-up that enables Mario to either fly (which admittedly is pretty fun) or obtain the incredibly boring metal cap that makes Mario invincible.  An alternative to the starman perhaps, with lousy side effects (Mario can't jump as high or far while wearing the metal cap).When you're not experiencing the endless disappointment that is running across empty and boring lands and basically doing nothing but wasting time, you're jumping across a series of unspectacular and very ordinary-presented platforms over and *over* again.  This stuff seriously resembles a beginners course for developing platforms.  It's extremely basic game design.  The platforms are generic square-shaped tiles for you to jump across that quite often are all the same exact size.  It gets monotonous almost immediately.  Only unreasonable Nintendo fans would eat this stuff up, seriously.  Anybody else would obviously be able to detect flawed, repetitive gameplay.  The 2D Mario games move at such a swift pace that you don't even have time to stop and notice the platforms (unless you're an extremely slow gamer).  This is mainly because you don't have to stop and situate Mario a certain way for the purpose of making the perfect jump which is what severely ruins Super Mario 64's gameplay.  And don't EVEN say my skills are horrible when it's obvious through countless youtube videos that several gamers have the same exact issue.While I'm by no means someone who cares about the best graphics available, you gotta admit the ones here have dated horrendously with embarrassing blocky shapes pretty much occupying most areas of the game.  The buildings, water and trees in particular are just awful for the eyes.  Nothing appealing whatsoever about any of the graphics- even the bright inviting colors don't lure me in but rather rub me the wrong way and force some of us older gamers to recall the unpleasant days of Mario Paint.You have to collect 120 stars in order to complete the game 100% but guess what?  Many of the stars are flat out boring to collect due to being pathetically easy and basically being handed to you within minutes.  What kind of challenge is that?  The one where you have to swim around and open treasure chests in a certain order is baby-ish, and the one where you swim around collecting 8 predictably located red coins inside a basic building near the beginning of the game is offensive.  Or how about simply stomping a post into a ground to release a gate and thus, release the star?  Don't even *think* about mentioning the ones where you walk up to Toad and he simply hands you the star.  Granted, the game seems to always alternate easy star-collecting challenges with longer and more drawn out ones as a way to balance things out but that's the problem- the stars are either too easy or too long.  There is one star mission so awful it makes your inevitable death seem like something to anticipate- the one where you have to jump across a series of moving poles.  You have to jump at *just* the right moment while making sure you're positioned in the right spot.  This takes forever and is dreadfully annoying.Also, what's up with all the little baby games?  Grab a baby penguin and slide down a snowy hill?  Chase the bunny so he doesn't hop away?  These are not suitable for anyone who recalls the challenging portions of previous 2D gaming such as Super Mario Bros. 3 or Super Mario World (and yes, these bunny grabbing missions are flaws in Super Mario Galaxy too, in case you think I'm intentionally favoring Super Mario Galaxy for no reason).  At least the cannon-shooting parts are cool.  It's fun figuring out where to launch Mario so he can land safely on upper grounds.I can't help but feel the red star collecting is overrated.  When you collect red stars in Yoshi's Island, you feel like you're given a really elaborate and perfectly executed assignment since you also have to collect flowers and stars to 100% complete a stage.  It's a lot to do not to mention really darn exciting and satisfying once you've acquired all these items, and constantly keeps your attention span in check while searching for them.  Super Mario 64 basically takes that one red coin-collecting element of Yoshi's Island and makes it a main priority here.  You often have to collect 8 red coins per stage (opposed to 20 in Yoshi's Island) to obtain one of the 120 stars.  Ugh.But nothing NOTHING is worse than the fact you have to re-enter stages over and over again just to grab all the stars that are located throughout.  To me this is unquestionably lazy game design.  How can it be anything else?  Who in their right mind would actually *want* to keep going back to the same exact stage ad nauseam?  Super Mario World was guilty of this too granted but not NEARLY to this exaggerated extent.  A terrible idea that gives a false impression a game has replay value but it's exactly the opposite- once you go through the same stage a bunch of times and finally accomplish everything there is to offer, you won't want to repeat these same objectives ever again.  So... you probably won't want to play Super Mario 64 ever again.  Even worse- when you often have to search for 100 coins to obtain a star.  This can take up to 20 minutes and bore you the entire time.  Being forced to collect 100 coins is a lazy way of assuring gamers don't leave any stone unturned because you basically have to thoroughly search every nook and cranny of a stage to even *find* 100 of them.I also dislike how many of the classic enemies aren't included here such as the hammer brothers, buzzy beetles, bloopers, and cheep cheeps.  Even the koopa troopa is nowhere to be seen (well, other than that one race in the beginning).  You can ride a koopa shell like a skateboard but that doesn't count as an enemy appearance.  He's not a true enemy here.  Why is that?  Why not include all the familiar and well-loved enemies that have become a trademark to the Mario series?  They ruin the pirahna plants by the way.  Why is he sleeping?  Granted he comes alive when you get near, but it's a really weird concept.  At least Nintendo got the boos and haunted house right- a surprising and exciting maze-like high point of the game.  It's a lot of fun sorting through each room of the haunted house stages.  *That's* how you design a memorable stage.  Obviously if you weren't busy running around through several vast and average-designed empty fields of grass, there could have EASILY been room for the inclusion of more enemies.  Hey I'm all for open world exploration, but you have to actually fill in those areas with exciting, creative items that are both fun and rewarding to collect for the player, and enemies that present threatening encounters and a rush of excitement.  Simply throwing Mario into a big 3D world because it's his first grand 3D adventure truthfully isn't going to get the job done I'm afraid.  More needs to be done.Constantly having to rearrange the camera so you can see where you're actually going is a nuisance.  Nobody likes dealing with a camera while jumping around trying to play a video game, but granted, several games back in the mid to late 90's were guilty of the same camera problems since developers were still getting their feet wet so to speak, and figuring out the best way to help players accurately and conveniently see what's ahead.  Still, you'll lose more than a few lives due to bad camera angles in Super Mario 64.  I guarantee it.  One thing I *do* like about this game is how fast Mario runs.  It's a fast-moving game, which helps going from point A to point B more convenient. Also some of the wall jumps and triple jumps are fun to execute.  Reminds me of Super Metroid in that respect.  Yoshi is teased in this game (I won't spoil how) but he's not actually playable which doesn't make sense.  Why make an appearance if he's not going to be playable?The music is either extremely good (the brilliant peaceful moodiness of the water theme and the intimidating and exciting heavy metal-like Bowser fights) or downright horrendous (everything else, which consists of annoying nursery rhyme children's themes inappropriate and painfully skull-smashing for the rest of us).  I can't STAND the theme songs that play in Whomp's Fortress and Rainbow Ride- two unforgivable themes that make me want to smash my brains in whenever I play Super Mario Galaxy 2 where they return in all their overbearingly annoying glory.  Rainbow Ride in particular reminds me of a county hayride where kids ride around on tractors (not to mention the stage itself is extremely tedious and overlong).  The snowy mountain stage with the Italian accordion music is sickening and out of place.  Just mute the volume on your TV to make life easier for yourself.  The boss fights are incredibly simplistic- grab Bowser's tail, spin him around and toss him, or pick up/stomp other bosses.  Basic, boring stuff.A few stages that are actually fun include Lethal Lava Land where the platforms convincingly feel like an upgrade into the 3D world from the original Super Mario Bros. castle levels (not to mention better/more interesting use of platform jumping compared to the rest of the levels in SM64), Shifting Sand Land since it's packed with obstacles and enemies (and reasonably challenging overall), and Tall Tall Mountain's tricky climb to the top (involving a vine climbing portion).  In fact, to be fair, Tall Tall Mountain is one of the best levels ever in a 3D Mario game.  It's *that* good.  Bowser's castle levels are pretty solid as well, mostly due to the fast-paced nature of them.Several things feel tacky- the 1-ups and coins are small, dark, ugly looking, and clumsily made due to less than spectacular graphics and game design, and overall Super Mario 64 is just a really lackluster and highly overrated game.  If not for influence, this game would have been forgotten and the superior Super Mario Galaxy series would have prevailed even more dominantly than they already do.  Oh and don't even mention the cake-eating storyline.  It's atrocious.  The fact they brought it back for the Galaxy series makes me want to vomit.",Mario's first jump into the land of 3D platforming stinks
294,Nintendo,2,"Let me just say that i think mario 64 is a okay game as far as gameplay and graphics goes but, every level get's harder and harder it's so hard it would take you months to beat it and by the time you do you would be white as a sheet from staying inside all the time and 50% of your muscles would atrophy. also the ending really sucks it ends by princess toadstool saying let's make a cake for mario then it's over so don't waste your time with this game.",If  you don't have a game shark don't buy this game
305,Nintendo,1,"Even when it first came out I tried out this game but could not get into it and I hate the n64 old style 3d graphics where the camera angle ends up getting you killed every five seconds, espessially in pits.  Of all the Mario games to date including the amazing Wii titles except for Super Mario Wii this has to be the worst Mario game for me since Mario Nes.  The graphics are terrible, the music is annoying and it's just boaring.",Never liked it.
461,Nintendo,2,"Although there are video games out there that can wow you, and then there are the duds. Not all racing games seem to be the best behind the wheel. In the case of a video game coming based from an arcade version, it really seems to be alright, but looks are always decieving. In the case of Nintendo 64, there are very few racing games that really can make it behind the wheel. This isn't really one of them.The 1996 Crus'n U.S.A. game for Nintendo 64, seems to be a real miss behind the real wheel. The graphics are very strong, but you are limited down to a certain number of cars to choose from, which is seven, not like the more than dozen that there are in the arcade game. Although the courses seem to be within detail, there are so many flaws, including th frame rate and the style of the game, especially within the tunnels of place like Washington D.C. Nevertheless, the game seem to be a little down and out, but at the time it came out for Nintendo 64, it was one of only two video racing games for the Nintendo 64.It is kind of dissapointing that they couldn't try to make some better video games with racing at the time, but there are so many better choices to the Nintendo 64. If you're really into the racing feel of the Nintendo 64, I suggest you either get Mario Kart 64, Rush 2, or the sequel to Crus'n U.S.A. : Crus'n World.",Not Behind The Checkered Flag
473,Nintendo,2,"Although there are video games out there that can wow you, and then there are the duds. Not all racing games seem to be the best behind the wheel. In the case of a video game coming based from an arcade version, it really seems to be alright, but looks are always decieving. In the case of Nintendo 64, there are very few racing games that really can make it behind the wheel. This isn't really one of them.The 1996 Crus'n U.S.A. game for Nintendo 64, seems to be a real miss behind the real wheel. The graphics are very strong, but you are limited down to a certain number of cars to choose from, which is seven, not like the more than dozen that there are in the arcade game. Although the courses seem to be within detail, there are so many flaws, including th frame rate and the style of the game, especially within the tunnels of place like Washington D.C. Nevertheless, the game seem to be a little down and out, but at the time it came out for Nintendo 64, it was one of only two video racing games for the Nintendo 64.It is kind of dissapointing that they couldn't try to make some better video games with racing at the time, but there are so many better choices to the Nintendo 64. If you're really into the racing feel of the Nintendo 64, I suggest you either get Mario Kart 64, Rush 2, or the sequel to Crus'n U.S.A. : Crus'n World.",Not Behind The Checkered Flag
484,Nintendo,2,"At first I didnt like this game, then I got into it. It's like an electic boardgame. The one thing I hate is playing against the consol. Always play with four real people.",Great Game
500,Nintendo,1,"This game is horrible. First, I bought this video &quot;game&quot; because I thought it was fun. Well in wasn't. 1st, the graphics are poor. 2nd the computer's difficulty level is so hard. If you play with one, two, or three people, you always lose. The computer is WAY more expirenced than a human will ever be, and it just degrades from the fun factor. So ignore the reviews that say it is so great. They are overexxagerating. My 8-year-old brother got bored with it in 3 hours.",This game was so bad I sent it back to the store.
507,Nintendo,2,"At first I didnt like this game, then I got into it. It's like an electic boardgame. The one thing I hate is playing against the consol. Always play with four real people.",Great Game
523,Nintendo,1,"This game is horrible. First, I bought this video &quot;game&quot; because I thought it was fun. Well in wasn't. 1st, the graphics are poor. 2nd the computer's difficulty level is so hard. If you play with one, two, or three people, you always lose. The computer is WAY more expirenced than a human will ever be, and it just degrades from the fun factor. So ignore the reviews that say it is so great. They are overexxagerating. My 8-year-old brother got bored with it in 3 hours.",This game was so bad I sent it back to the store.
