,brand,overall,reviewText,summary
54443,"by
    
    Sony",2,"This is the first baseball game I've played since some game for Sega Genesis (can't remember the title). I have to say that this game is very disappointing. The controls are clunky and ball placement upon hitting it seems very random. Also, I don't know why everyone thinks the graphics are so great. TI think they're pretty bad. Usually I don't address graphics because gameplay matters more, but because everyone seems to be hyping the graphics, I feel compelled to say that they aren't good by any stretch.",Overrated
55544,"by
    
    Sony",1,"Very poorly made... all i can say is if you like super heroes and villains DON'T BUY IT, worst super hero game.","the graphics suck, boring game"
55550,"by
    
    Sony",2,"Can't play it longer than 20 minutes without it crashing my entire operating system, and because the tutorial has no save points, I'm stuck doing the tutorial...repeatedly. Yes, I've updated all the relevant drivers and I'm right in between minimum and recommended requirements; I have no trouble playing WoW, City of Heroes/Villains, Guild Wars, or even Final Fantasy XIV. It looks like a fun game, but it's kinda lame to spend $50 on a game that just plain won't work. Hopefully  they'll patch it sufficiently in the next month or two to make it playable.",Still very buggy...
55553,"by
    
    Sony",2,"I wish I had listened to similar reviews that mentioned how strange and badly made the controls were for the PC.I got this on the PC instead of a console because I thought the graphics would be better, and while they are awesome, controlling my character is almost imposable. It's awkward to move in the direction you want because the game is meant to be played using a PS3 controller. What feels totally natural there is a chore on the PC which distracts from the good things the game has to offer.The world  you inhabit is wonderfully created and I find the story to be interesting. The hero or villain creation is fun, though again you can tell right from the start it's meant for a PS3 controller. I'm not even a quarter of the way into my month trial and am already wondering if I can keep going like this.Overall I'd say that without an overhaul of the way PC users can control things, get this for the PS3 and play it on there. I wish I had.",Made for a console and it shows
56105,"by
    
    Sony",1,"The graphics, story and characters are all great but the controls ruined the experience for me. Fighting Nevi often feels nauseating as you're constantly having to spin the screen 360 degrees to find where they've flown off too them you have to use your analog sticks or motion controls to line up a shot on your foe. Often they'll fly away again and you'll miss and be left to endlessly rotating and aiming.I got this game for free on via Playstation Plus. It's not worth the storage space it uses on the storage card. Avoid it at all costs.","the graphics suck, boring game"
56123,"by
    
    Sony",1,I dont know why this game is getting all these good reviews it sucks. The story line is stupid and the graphics are sub par.If you like anime and cartoons you may enjoy this game but it wasnt for me.,"the graphics suck, boring game"
56146,"by
    
    Sony",2,"The mechanics seem to be ok, but there wasn't much here to keep me playing past the first 3 hours. Nothing really grabbed me and I stopped playing out of boredom.",Mediocre Game
56170,"by
    
    Sony",2,"This game confuses me. I played it for hours and was extremely bored, waiting for 'something' interesting to happen. The gameplay is boring and you don't really do anything other than jump around cardboard boxes and hang from things. I would not recommend it, even though the graphics look super cool and it seems like a good idea. The gameplay just ... lacks 'soul'.","Great Idea, clumsy control / lack of objective"
56176,"by
    
    Sony",1,The game is fun but just like the console games the story mode is way too short. $44 for something that I beat in just a few hours. It has no replay value because once you have collected all of the prize bubbles there is nothing else left to do. The levels aren't challenging at all. On the console versions you have a limited number of lives. On the Vita your lives at the checkpoints are infinite which means it is impossible to fail a level. If the story mode had lasted at least 10 hours then it would have been a 4 star game.,"the graphics suck, boring game"
56214,"by
    
    Sony",1,"I'll just sum up LBPV here:- Last-gen graphics- SLOWWWW loading on EVERYTHING, even levels that you JUST loaded.- Clumsy menu- Terrible control, whatever little control you have- Touch control is gimmicky, does NOT work well, and you are forced into this torture the whole game.- Cheap boss fights- Cheap level design that is just out to ""get you"" (especially the later levels)- No depth whatsoever- Simplistic gameplay with little player control (contributes to cheap boss fights and cheap level design)- User content takes long time to load, search, browse, download, create, and start playing.- Story-line thought up by a zombieI paid $20 for this. I got ripped off. This game is worth $5 at most. Angry Birds has got better gameplay and story than this. Stay away.","the graphics suck, boring game"
56302,"by
    
    Sony",2,"I really love this game but the cards the game is placed on are like cheap generic SDHC cards, I purchased my first copy of the game and played it for 2 hours put my VITA on charge and the next day My Vita wouldn't start up had a blinking Blue light on it couldn't figure out why it wouldn't work held the power down 30 seconds restarted got nothing but a black screen, so I took the card out and low and behold my VITA worked again, but not the card!!! Tried inserting it pulling it out putting it back in, nope nothing, If I didn't like the game so much I would have just took my whole system back, but I went to get another copy of the game and I'm about to try it again, just put the new game in it and it works fine for now but if it happens again I will seriously be angry because I had uncharted for no longer than 24 hours and only got to play it for two hours and the card fried, Believe me i will be back if it happens again but because the BRAND NEW card burned out in such a short time Im giving this game a low score!",Card burned out!
56311,"by
    
    Sony",2,"I picked this up as the reviews are great and I played a bit of the original Uncharted but what I didn't know is that they upped the shooter part of the game to the point that I just could not get into it. It looks really good and when it starts the first minute is fun then you get into a long gun battle and that was it for me - just not worth my time as I hate shooters. So - if you do like shooters then by all means give this pretty shooter a try but if you do not - don't be fooled it is mainly a shooter. I traded this game the day after I bought it as I felt so let down by the change to game-play in this series. I liked the original with a bit of shooter but more action/adventure similar to Price of Persia - but this series has become little more than a shooter, a pretty one but it just isn't for me.If you do like shooters though this game in the short amount of time I spent with it looks good and seems very well made. It is absolutely gorgeous on the Vita screen. All that said, if you do not like shooters, you are better skipping this one.",Shooter - if you don't like shooters..don't bother.
56336,"by
    
    Sony",1,"just to get this out of the way, everyone's praise for this game's graphic accomplishments is mostly exaggerated. yes, textures and lighting are borderline ps3 quality, but resolution, antialiasing, framerate, and environmental interaction feel very reminiscent of gamecube's more refined/polished titles. all the nice colors and such are difficult to enjoy through all the jaggies and glitchy lookaround. it's definitely not the best-looking handheld game, but to its fans' defense it does look better than most going for the same realistic look.to make things worse, the vita's cramped/unintuitive layout make controls incredibly uncomfortable so a handful of actions are offloaded to the touchscreen, almost all of which are gimmicky and more uncomfortable than their alternatives. the rear touchpad's duties are just as bad, although sometimes sensible. i honestly think the touch input is just not responsive enough, otherwise it would at least be tolerable.as far as its pedigree as an uncharted game is concerned, it's easily the worst game in the series. boring dialogue, limited in scope, shallow supporting characters. but pretty good voice acting and delivery - they always seem to get that down. gunplay is hindered by the terrible control scheme and ruined by the barren environments and crappy AI. areas are dense but always very claustrophobic and usually very ugly and monotone. the whole thing feels like the first uncharted stripped down into a tech demo for the psp then enhanced for the vita.i'm glad it was free on psn because i'd be kicking myself for buying this if i'd done so. avoid this title unless you have a boner for drake and are immune to carpal tunnel.","the graphics suck, boring game"
56350,"by
    
    Sony",2,"Uncharted: Golden Abyss is a weird one. I've played through the first 8 chapters and I just really feel like it's an impostor. It's like Bend took the Uncharted formula and removed all the really, really cool stuff from it. The visuals are nice but definitely way less polished than certain other Vita games. When the developers say that they were improving the game's visuals until the final day of development, you know they could've done much more with the hardware if given time. None of the set pieces so far have been much more than bland and jungle-themed(no cool stuff like that abandoned sub in Uncharted 1 or the crashed plane in Uncharted 2). The gunplay is solid, it's just not all that fun. Easily the worst feature of the game is the fact that Bend for some reason seems to think that swiping and tapping on the screen is totally not out of place or frustrating and that it can replace good gameplay. Every few minutes you have to swipe three times just right on the screen to use your machete to cut through cloth, to melee fight, to help lift series newcomer Marisa Chase to higher ground or, worst of all, to try to save yourself from dying in quick-time events. Maybe if they were implemented better the awkward swiping and tapping would've totally fit, but it was NOT implemented well and it feels completely out of place.Also worth note: you can pay money for a launch date ""DLC pack"" that tells you where all the hidden treasure in the game is. This is the kind of stuff you can expect from the game experience, just a ton of bad decisions.I honestly don't see how the developers/publisher felt they could get away with charging $50 for this game. Apparently they wanted to see how much money they could get away with charging for a true triple-A experience on a handheld, but I have news for Sony: this is not triple-A quality. This is clearly an incomplete game with swiping used to replace actual innovation and polish and to pad out the experience. It's the only Vita game I have that I'll stop playing right after my first playthrough. I'm a Vita nut and I absolutely love the launch lineup, but this is easily the weakest link outside of the shovelware. I regret choosing this over Ultimate Marvel vs Capcom, and I HATE fighting games.Update: Completed the game a week or two ago, since I clearly haven't updated the review since it should be clear my opinion hasn't changed. It's much longer than I had expected and it definitely gets better... howwweverrrr in a few ways it also gets worse. There are two sequences in the game that require that you swipe the screen over and over and over again, it isn't fun at all and completely ruins what little flow hadn't already been destroyed by forcing swipes, balancing your Vita and tapping the screen previously. Uncharted: Golden Abyss is and always will be a flawed little monster, unless the swiping is patched out. I don't see that happening and if it did it'd be even more apparent that the game just didn't add anything to the Uncharted formula. Sure, tilting the system to line up headshots is the most accurate way to get headshots from my experience, even compared to mouse or Wii Remote aiming(I'm normally a PC gamer, I get headshots in Uncharted: GA way more often than in any Steam game I own) but the combat can get really frustrating for other reasons, like having to defend an AI partner who doesn't realize that if she just jumped off the freaking pipe she's on she'd be out of a sniper's sights and getting a few game overs because you didn't expect such stupidity out of Uncharted AI. Grr.Overall the production values are high and I love the new tilt-aim mechanics, but Uncharted: Golden Abyss has little to no immersion because of the gimmicky controls thrown into the mix. Uncharted: GA is not worth $50, I don't even think it's worth $30. Get it when it's $20 or less, it's just barely worth your time.","Ah, what could have been"
56362,"by
    
    Sony",2,"Edit: Game Breaking Glitch. Reduced my review from 3 to 2 stars.  I wanted to go through the game again to try to find more of the collectibles, but because I've already finished the plot collectibles the game wont have me pick them up again, which mean I simply get stuck where I'm standing unable to progress any further.  I then have to kill myself, reload, and it will sometimes, let me progress to the next collecable i can't pick up.  This happened in the first Chapter!Original review Below:The games not bad, and if i hadn't played the PS3 versions I would probably be nicer. That said, the game feels like a very expensive vita advertisement.  The story is OK, nothing special, but does the trick and keeps the game going forward.  The problem is all the writing and game play stuff feels like its simply implemented to make sure the Vita new Tech is being used.  The end result is a ton of mini games that make what I consider on the PS3 to be a nice mature game, to be dumbed down to quicktime events and little kid puzzles.The Good:*Graphics look really nice.*Voice acting is as good as always*The jumping/climbing fun that is expected is there.Bad:*Vita specific mini games that take you out of the game all the time.*Difficulty Spikes that feel like sloppy planning rather then a challenge.*No real boss fights, and the only two fights that exist are Quicktime events!!!*Rope climbing is designed to use the vita touch back screen but it's wonky, so they also put in normal button as well.  end result you just go up and down on the rope for a while.The Blah:*Puzzles: which are more like rub this or line this picture up so it looks nice. Not horrible for a few of them, but you do it for the whole game.  it gets a bit repetitive.* The story, if drake and Sulli weren't in the game, I wouldn't have cared for any of them.*The Camera during the climbing parts is stiff, where's the ""Oh S***"" parts that the PS3 counter parts have.Conclusion:because the Vita is currently lacking in games its worth it for about 20 or so.  I do want to conclude that it's fun to see what the Vita can physically do, i just wish it wasn't forced upon you, but rather the natural choice.  Heavy Rain a quicktime only game feels right because each action that you do seems like a form of what the characters are actual doing on screen, but these quicktime events feel more like 'look what the vita can do,' rather then having any real purpose.",Vita Advertisment? (Game Breaking Glitch!!)
56379,"by
    
    Sony",2,"I don't really understand what people love about this game. I feel I am being generous by giving it two stars, but it does have great graphics and the mechanics of the play is solid for the most part. One exception to that is the combination lock. The game actually has you use a virtual combination lock, and the mechanics for this are terrible. Using the touch screen it takes a very stead and precise hand and is an unbelievably mindless and mundain activity. Truely pathetic that the game designers could not come up with anything interesting in the way of puzzles. Voice acting is good as well, but as for the story, it's ok. What really kills this game are the absolutely mindless repetitive tasks. It is basically like a flashy version of simon says. The only time you get to do something mildly interesting is in combat. I would only recomend this game to people who want a mildly entertaining game that requires zero brain power to play.",Another mindless romp
56390,"by
    
    Sony",2,"I can't agree with the reviewers who say that this is a watered down port. Not only would that mean the game had already existed on a different platform, it would also imply that the game leaves more to be desired. Though neither of those things are true, there are some problems that keep this game from greatness.I LOVE Uncharted. Drake's Deception is the greatest experience I've ever had while holding a controller, so if my review is biased, it's toward MORE stars. The action is solid and the controls are great. You'll find yourself using the path-tracing feature more than you think. The adventure, though not as sprawling as other games, is still compelling and varied enough to keep you interested. And the thrills are there, too. But not in high doses.You'll be amazed at the graphics, make no mistake. There's no way to show how beautiful this game is unless you're looking directly at the Vita screen.So where are the problems? The game developers decided to not only include all of the Vita's control options, but to make them mandatory. The first time you brush off a relic with the touchscreen, balance on a log, reassemble an inexplicably torn-up map, it's fine. But when it happens again and again and again and you're balancing on every log, you'll curse these developers for not seeing that these control schemes, though intended to make you feel like Drake himself, just draw attention to themselves and crack the experience. Then you gotta get settled back in.The story is solid, but the writing is INCREDIBLY weak. Like, really bad. Luckily, when Sully arrives on the scene, it doesn't matter what they're saying. Just seeing them interact makes for a big smile.So, the good: solid story, tight controls, breathtaking graphicsThe bad:  facepalm-worthy writing, maddening touch/tilt control forced down your throat, mediocre adventure factorIt's DEFINITELY an experience worth having, and it's the must-have game of the Vita launch, but you'll be selling it when you're done.",Good. Not great.
56425,"by
    
    Sony",1,"One of the worst games I've played. This is the first uncharted games I've played, and will be the last. I played it for about 4 hours hoping for it to get better but it didn't.1. 80% of the game is climbing. There is no challenge in it and all you do is press the direction that you think he should move and drake does the rest. Once in a while you have to push the x button for him to reach an out of reach ledge, which he makes obvious by sticking his arm out. Very boring and repetitive. The game even forces excuses just to climb: you and your partner separate and guess whats the only way to get to them. A bridge broke and you are hanging on. A building is on fire and you have to climb out. I kid you not, you have to climb through the whole game!2. In between climbing, you get put on a narrow and short path where you shoot enemies. This is just as repetitive as the climbing. Climb, shoot, climb, shoot.3. The quick time events are peppered in the game to somehow try and justify use of the touchscreen or gyros. Want to cut down bamboo in your way? Swipe the screen how it tells you. Why not just let me swing it? Every log you have to cross, drake loses his balance in a spot and you have to balance him for a few seconds by tilting the vita. Want to take out an enemy using your fists? You have to swipe the screen even for that.I can not even call this a video game. I don't know what to call this. I don't even know how, or who, would give this game 5 stars. I bought this game locally and brought it back the next day. It felt like i got street hustled by a person selling fake gold out of a paper bag, except this time its a fake video game.","the graphics suck, boring game"
56486,"by
    
    Sony",2,"I have played this game since release, but lately it's the daily online tournaments just to see how high I can get in rankings.  There is a very small set of courses that seem to repeat over and over again.  The courses are also odd in many ways.  The rough will be very high causing the shot to be poor, but the ball will roll forever through it.  The shot control can be poor at times and a single bad shot can ruin an entire round.  Nothing like being 8 under and then getting stuck in an area without a shot.  The limited amount of sports games on the Vita makes this a little more tolerable which isn't a good virtue.",Lacks depth and poor course design
56503,"by
    
    Sony",1,I am used to the quality of the console games and maybe I expected too much.  It is not very intuitive and I am a golfer.  I would pass on this one if I had to do it all over.,"the graphics suck, boring game"
56517,"by
    
    Sony",2,Vita games are so expensive and they have to be extra good for the price. If you haven't played hot shots golf before you'll probably like it as it's an improvement over the PSP one. If you played it before though it's not enough of an improvement to be worth buying again.,Not worth $40 unless you're new to hot shots golf
56534,"by
    
    Sony",2,"I love MNR, especially on PS3. But this Vita version is absolutely terrible.Let's get the good stuff out of the way first:-It plays very well like the console version-visuals overall are pretty- Creating tracks with rear touchpad can be neatTERRIBLE:- no online multiplayer? NO EXCUSE. It's a multiplayer game at its core...so wtf? Other Vita launch games like MvC3 and Wipeout have it. Mario Kart 7 has it, albeit with limited options.- load times. my jesus. it literally can take up to a minute to load a single race. not acceptable for an on-the-go game. MK7 is insanely quick with it- the menu system is cumbersome and confusing, more so than ps3. even after you figure it out, you still have to deal with digging through menus just to do some basic things- the ""asynchronous"" online is complete BS. this is the term they use to describe saving and uploading your times so other players can download them and compete that way. the only thing is, you MUST BE ONLINE to begin with in order to upload any results. it's not like you can be offline, set a track record, and go home to upload. It's almost as if they want to force you to buy 3g. MK7 does everything seamlessly and automatically to mere perfection.- FRAMERATE drops to miserable levels sometimes. FPS is paramount to racers. MK7 runs at smooth 60 fps no problem.Fun game if you don't care about multiplayer or load times or ridiculous menus and limited options.For the rest of you, just get the far superior Mario Kart 7 if you have a 3ds. Or get Wipeout..i guess (another subpar game to its incredible predecessor, Wipeout HD on PS3)","Subpar, Incomplete Launch Game"
56540,"by
    
    Sony",1,This game on the playstation 3 was an amazing game. I am so mad i got this game at launch. There WAY to much lag and the controls on it are just terrible. Please save yourself the trouble and buy a good game...........,"the graphics suck, boring game"
56545,"by
    
    Sony",1,As others have said this game suffers from some frame rate issues and several known glitches.  I would pass on this until a patch is available.,"the graphics suck, boring game"
56546,"by
    
    Sony",2,"I decided to pre order a vita and I got excited.  I got 9 games.  I got them from three places that had buy two get one free deals.  This was one of the games I got.  It is a lot of fun.  You can customize your character, cart and even make your own tracks.  You have to get so many things on each track to total a number to move on to the next set of tracks.  It was a lot of fun.  Then I got to about the middle of track set 4 and the begging of 5.  The game has lost its entertainment.  There are way to many things happening on the screen at once for me to be able to pay attention to.  One level has traffic lights on fire swinging back and forth, other racers shooting stuff at you as well as you having to worry about going off the track and trying to get the goals you need for the set goals.  I can't even hear the music when playing the later levels.  It is like everything blends into one mess.  Sometimes only on these later levels, it feels like I am not the one controlling my racer.  My car will just bug out and go in a completely opposite direction than I am holding the stick down to go.  I will be in first, then all of a sudden everyone comes at me and hits me with everything and I am in last.  Hello Mario Kart!!!!  As I said, this game was a lot of fun.  But these past tracks have been annoying.  If I say this is one of the games I got free, I will just keep it.  But I want to play the PS3 version.  The game is fun.  But I think seeing it on a big screen would make it a lot better.","This is a fun game.  Well, it WAS."
56548,"by
    
    Sony",2,"In my opinion is boring game, graphics are so ugly sounds are so bad the game in all details is really bad i wish psvita have really good games",Boring
56564,"by
    
    Sony",2,Bought a bundle and this the only game came in with it.  Not my fault that part lol.  I would never buy dumb games such as this.  Yes it look cool when you play with it.  I am not feeling this.  Even my 6 years old daughter doesn't like this game.  Sony must know that no one would buy this game so instead they add it in this bundle lol.,ZZZZZZZZZZZZZZ
56574,"by
    
    Sony",2,"I had high hopes for Little Deviants as previous gameplay videos implied that it would fully use the Vita's hardware to its advantage.  Instead this is nothing more than a collection of bland mini games that become repetitive and boring all in a package that will likely hit $10 relatively soon.  I didn't buy the game but it was instead bundled with my Vita.  Still, I feel that this is a game that should have come free with every Vita out there.  I feel that it does a better job showing off the new control aspects better than ""Welcome Park"" but it isn't worth buying.  Your goal is to help these creatures escape.  They cannot move so you have to do things to help them out such as changing the terrain with the back touchpad (which works very badly), help them fly away in a ship, help them fight, etc.  I became rather bored with this title approximately 10 minutes into playing it.  I have still pushed through and am almost finished but I don't think I can take anymore.  Little Deviants does a nice job of using all of the control aspects that the Vita has to offer but it often implements the controls rather poorly.  For example, changing the terrain using the back trackpad feels clumsy and it doesn't translate well.There are some fun mini games in this collection though.  I really enjoyed the levels where you have to rely on the gyroscope to physically turn, find enemy ships, and blast them out.  They refer to this as augmented reality but it is nothing more than using the Vita's rear camera as a backdrop.  To me, augmented reality means that the game/program is actually interacting with what the camera sees, not just pasting its characters over some moving picture.  For example, when an enemy was flying, it didn't fly around the candles that were on my coffee table despite it being further away from them.  The game was still fun to play buts its level of augmented reality was very, very, very minimal.  Essentially any game that relies on the SixAxis is going to be fun as it does so with a great amount of precision.  There was even one (or maybe two, I can't remember) games where I had to turn my Vita sideways.  Those were fun too.  However, for every fun mini game, there seems to be 4 or 5 that are frustrating, boring, and/or annoying.Another negative aspect is that you will look like a fool playing these mini games.  That isn't an issue if you are at home but the Vita is a portable game console meant to be taken out.  You definitely won't be playing all of these mini games in a car (where you can't even turn around) or even in your office on a lunch break.  My supervisor would look at me like I was an idiot if he saw me playing most of these mini games in my office.  Therein lies a great amount of limitation as you will essentially be playing this just at home (unless you feel like looking like an idiot and hitting people in public just to swing around your Vita in a SixAxis controlled mini game).I would have rated this higher had Sony included it with every Vita (a reason why the Vita should have come with at least 4GB of internal storage) or even offered this as a $5-$10 downloadable PSN game.  As it stands, Little Deviants isn't worth its current high price and you will likely see this down to $10-$15 by the summer.  Wait until it hits a much lower price point and then pick it up if you are curious to see a collection of mini games that use every control aspect that the Vita has to offer.  Otherwise just save your money and pickup Uncharted as that does a better job of showing off the Vita's control capabilities.",A mundane experience
56580,"by
    
    Sony",2,"The PS3 version was great. I was hoping with the dual joysticks this would be also, its not. Save your time and money. The controls are absolutely horrible",THis game is a miss
56587,"by
    
    Sony",2,"Update: A patch came out that made things worse for the most part. Now it takes forever for the game to start up, you can actually get into the lobbies now but the games hardly ever actually start and end up saying that the match disconnected, when you do get into a game it is pretty fun but it freezes every time so far I have played half way through the match....I would say we need to wait on another patch....overall I ave to give the game a 2 now, pretty lame to release a product that was this far off from being ready... Also how did 3 people not find this information helpful? The multiplayer is broken..that is a big factor in buying this game IMO so I am just letting you all know it is broke. Am I supposed to give a broken game a good score or something?",Great game but multiplayer is broken out of the box
56594,"by
    
    Sony",2,"I know I'm pretty late with this review, but I only just now managed to force myself to finish the game.  I'll get it right out in the open here at the start.  Resistance: Burning Skies is an insult to this otherwise incredible franchise.  Through it's mercifully paltry six-level campaign, it does manage to get a few things right, but there's so much that goes wrong!  If I had to describe the game in one word, this is what I'd say: amateurish.  Nihilistic Software (now called nStigate Games) seems to either have no interest in learning how to make a proper game, or they're still new.  Judging by the fact that this is their sixth game since 2000, I'd say it's the former.  I'm kind of in shock that Sony (and later, Activision) would hand over IP's that are so high-profile to a developer like this whose track record clearly shows they have no idea what they're doing.  Anyway, I digress.  Resistance.Let's start with the good.  This game's best assets are the controls and the musical score.  The PlayStation Vita is the first portable handheld to sport dual analog sticks, and it absolutely rocks.  This game controls like a dream, and truly shows what the Vita is capable of achieving with first-person shooters from a control standpoint.  Even the touch controls are well-implemented...not intrusive, and without that ""tacked on"" feeling.  Since the Vita still lacks the DualShock's L2/R2 buttons, using your weapon's secondary fire is mapped to the touchscreen.  It works extremely well, and it really surprised me.  The dreaded rear touchscreen is barely used (thankfully), being resorted to the sprint controls.  Simply tap the rear touchscreen twice and your character is running.  Simple and easy.  The soundtrack to the game is miles above the rest of it.  Play using headphones and the fully-orchestrated music truly takes on a life of its own.  Kudos to Nihilistic for not skimping here.Now, the bad...let's start with presentation.  Nihilistic can't seem to figure out how to make attractive interfaces.  From the title screen to the menus, everything looks like a pre-rendered background.  Static and unattractive.  Their prior game, PlayStation Move Heroes, had the exact same issue.  It's just lifeless and ugly, and fails to make a good first impression for the game.  Next, the cheap cutscenes.  The first thing you notice is how horribly compressed they are.  They look like YouTube videos being played over a 56K modem.  Do you want subtitles?  Fine...the subtitles are shown in front of a HUGE darker translucent rectangle that covers an unnecessarily large portion of the already-unattractive picture.  Plus they're not cinematic, and more like slideshows.  And then there's one of the many ultimate sins of modern gaming: the cutscenes are unskippable.  Every time you boot up the game, the cutscene has to play in its entirety, and they're not very short.  The same applies to any in-engine cutscenes that happen throughout the level.  If the game decides to do a checkpoint before a scene, then you die before the next checkpoint, you get to hear the entire conversation over again with no option to skip.  This is especially infuriating when you get to the fairly-challenging final boss.  Then, there's the graphics.  The Vita's OLED screen manages to save some of it, but for the most part everything looks bland and rough.  Textures are pretty much missing for most of the game.  The sound effects are weak, sounding more cheap than ever.  Compared to the PS3 games, this is a massive disappointment.Then, there's progression issues.  This is a portable game, yet save points are extremely scarce.  While checkpoints are evenly placed, actual saves are few and far between.  The last 45 minutes of the game have to be done in one sitting.  Thank goodness the Vita allows for suspending gaming sessions and standby.  How it should've been was having each checkpoint serve as a save point like the console games.  The levels are, for the most part, repetitive and bland.  Enemy AI is ridiculously stupid and firefights generally consist of waves of 3 or 4 stupid enemies at once.  You might get multiple waves of them, but each is as uninspiring and unexciting as the next.  Also, the upgrade system is completely not well thought-out either.  To upgrade a weapon, you need grey matter...little grey cubes found throughout the game.  Each weapon has six possible upgrades in two groups of three.  You can assign grey matter to only one upgrade from each group per weapon.  So, with only six weapons, it's not long before you max out each one.  Yet, you keep finding grey matter...the stuff is plentiful!  So after the third level there's really no point in seeking out upgrades, because you can't do any more.  At least the weapons themselves do an admirable job of living up to the console games.  The game actually picks up ONLY during the final level.  This level is actually pretty fantastic, and if the rest of the game were as tense and exhilarating it would be great!Finally, the story.  No effort has been taken to make the player truly care about the protagonist's plight.  You're on a quest to save you wife and daughter from the Chimera.  But along the way you meet a resistance group...some sort of rogue militia...and you help them as well.  The characters are flat and lack any sort of personality, and you don't get a real sense of urgency.What really makes my heart ache with this game is when you compare it to Resistance's previous portable outing...Resistance: Retribution for PSP.  That game, developed by Sony Bend, managed to capture the atmosphere of the series perfectly.  Not only that, on this lesser console, the developers threw tons of enemies at you at once and the entire game was just nonstop adrenaline.  Retribution featured fully-rendered cutscenes, great voice acting, a protagonist you cared about and tons of level variety.  It's just sad that Burning Skies just seems like a gargantuan step backward.So yeah, my recommendation is that you skip this entry entirely.  It's just not a good game, and completely fails as a Resistance game.  But if you have a Vita, Resistance: Retribution is fully playable on it, so I'd definitely recommend that (especially since you can map the camera control to the right stick).  Nihilistic Software went on to make Call of Duty: Black Ops Declassified for the Vita, and that game tanked even harder than this one.  This prompted them to change their name to nStigate Games, with the goal to abandon console games for smaller mobile titles.  That right there should give you a good idea what to expect.",I'm glad the developers stopped making console games...
56601,"by
    
    Sony",2,"I bought this game for $10 during an amazon sale and that is about what it's worth to be honest. The controls are kind of funky (the sprint button is down on the d-pad which is slightly awkward at first to get used to) the graphics are not great by far and I got the platinum trophy for this game in under a week. For the price, it was a cool game to play but anything above that and it's not worth it.",eh
