,overall,brand,price,reviewTime_y,reviewText,summary
67986,5,H&R Block,27.9333333333333,"02 3, 2015","This product has replaced my 20+ year relationship with TurboTax.  As you may be aware, TT as of 2014 returns, is forcing you into their most expensive tax product to file almost any return more complex than a 1040 EZ.  This product is slightly different in format than TT but does all the same things and just as easily.  It imported all my 2013 tax info from TT and posted it flawlessly into the 2014 H&R forms.  ""Converting"" to H&R is as easy as pie and the price is way better than TT.",This product is slightly different in format than TT but does all the same things and just as easily. It imported all my 2013 ta
67987,5,H&R Block,27.9333333333333,"02 1, 2015",The software is easy to use. The wizards walk you through all the required info.  You can even deduct the cost of the program.  The help section is very useful also.  The free electronic filing is a bonus!!!,Love it. Stress free tax filing
67988,5,H&R Block,27.9333333333333,"01 30, 2015","Bought this tax prep software after years of using TurboTax - this because of the fuss over the unannounced shifts in forms included and extra charges needed to complete my return.  I found the H&R software much easier to use and it seemed to be more efficient at handling everything about the prep and submission.  Oh yeah, it was less expensive also!  I will use H&R again next year - bye TurboTax!",H&R Seems to be Really Good
67989,5,H&R Block,27.9333333333333,"01 29, 2015",Excellent software that can easily be understood and followed without difficult moments.,Positive moments for Tax
67990,5,H&R Block,27.9333333333333,"01 28, 2015","I've been using this software for over 15 years and have always had good results. The software is easy to use and I like some of the changes they made to it this year. Listen to all of the 1 star reviews of the ""other"" software and just buy this. I think you will be happy you did.",Never been happier
67991,5,H&R Block,27.9333333333333,"01 27, 2015",accurate and easy to use,Five Stars
67992,5,H&R Block,27.9333333333333,"01 20, 2015","Since I haven't yet finished my taxes this review is based on what little I have posted to the product so far. I bought it due to Intuit's change in the versions of TurboTax. They moved stock transactions from the Deluxe version to the Premier version. The deluxe version of H&R Block was cheaper than the TurboTax Deluxe version. It installed easily and updates install easily. It imported my previous year's TurboTax returns well enough. I also tried importing tax data from Quicken. So far I noticed that the import didn't itemize charitable contributions. It just created one entry with the total for the category. Navigation needs some learning after years of using TurboTax, but that's just a learning curve issue.  I don't know how many free eFiles it allows but I don't much care. I usually have to pay so I file as close to April 15 as I can. I do my kid's taxes so I eFile those since they usually get refunds.
The interview interface so far is on a par with TurboTax. At times it's better, giving explanations as it goes along. Data entry is easy enough.",So far so good
67993,5,H&R Block,27.9333333333333,"01 14, 2015","Great Software, I have been using H&R software for years, I am very familiar with it so I don't hesitate when a good deal comes by.  This was beyond good and actually a great price on an outstanding product.  I downloaded it to save on shipping and just burned a backup copy on CD.","Great Software, I have been using H&R software for ..."
67994,5,H&R Block,27.9333333333333,"01 13, 2015","Easy to use.  Fairly priced. AND includes Schedule D (unlike this year's Turbo Tax).  I'm very glad that I returned TurboTax and bought this.  It does everything I need at less than half the price of the TurboTax version which I would have had to buy (thanks to this year's downsizing of their functionality.)

Buy this and let the folks at TurboTax know that you'll not put up with their greed.  It works as well and it does MUCH more!","Fairly Priced, Does Schedule D, and Easy to Use"
67995,5,H&R Block,27.9333333333333,"01 12, 2015",Easy and quick download,Five Stars
67996,5,H&R Block,27.9333333333333,"01 6, 2015","easy and straight forward like turbo tax, which has lost their way and seems greed. HR block tax software imported all the Turbotax info without a problem. This program will let you access sched  C,D  and others. some updates pending but so far so good. and includes efile.  Sorry Turbo tax you lost another customer.",easy and straight forward like turbo tax
67997,5,H&R Block,27.9333333333333,"01 4, 2015","good tax software,",Five Stars
67998,5,H&R Block,27.9333333333333,"01 1, 2015","Reads previous year TurboTax files with no problem. Unlike this years TurboTax Deluxe, still allows direct editing of Schedule D forms.",Send Intuit a Message
67999,5,H&R Block,27.9333333333333,"12 29, 2014","I've used H&R Block's tax software (formerly called TaxCut) every year since 1995. Several times when I saw a promotional deal I purchased both H&R Block and TurboTax to compare. I found that both programs satisfied my needs but H&R Block costs consistently less. I have been buying the Deluxe version of H&R Block, before purchasing I check to see if my needs are covered by the feature set of Deluxe version. The main thing I check if the mutual funds sales and cost basis calculations are included (Schedule D) and the form for Foreign Tax Credit from mutual funds is present (Form 1116). H&R Block Deluxe version includes these forms but to get this functionality in TurboTax you need to buy the Premium version of the software.

 INSTALLATION
~~~~~~~~~~~~~
 I had no problems with my install. However last year I helped a friend resolve an install problem on a Windows 8 PC. I am including what we did in case this helps someone else. Normally the automatic install runs a file called ""tcauto.exe"". This file in turn calls another program located under ""installers"" directory which actually does the work. We were able to by-pass the error my executing the exe program in the installers directory directly ""HRBlock_Deluxe+Efile+State_2014_CD.exe"" (it is the only file in that directory).

 If you encounter issues with display, such as not seeing selection boxes, check your screen resolution. Both Windows and Mac minimum requirement for the screen resolution is 1024 x 768 pixels or higher. At a lower resolution H&R Block software will have problem with display such as not properly displaying selection boxes. Screen resolution can be changed on your control panel by change PC's display settings.

 If you are using a digital download you will need a key-code to install the software after you dowload it. The key-code can be located two ways.
Option 1: After my download finished the install started automatically offering me a choice of two links ""View Keys"" and ""Install"".
Option 2: You can locate it in your Amazon account:
1) Log into Amazon
2) Select Your Account at the top right of the page
3) Select Games and Software downloads which is towards the bottom of the long page you see when you log in
4) Then under H&R software entry you will see the key-code that you need to enter to unlock the software

 Does H&R allow to install the software on two PCs?
I found the answer on H&R Block web site FAQ under the topic ""Installing Software on Another Computer""
I quote the FAQ answer below:
""There are just a few steps necessary to re-install the H&R Block At Home program from the CD you received in the mail. Follow the steps below to re-install the program or install it on a second computer.
Insert the H&R Block At Home CD into your computer.
Click the Need to Re-install? link on the menu bar at the bottom of the screen.
The Frequently Asked Questions page will open to the first FAQ titled, ""Can I install the software on a second computer?""
Enter your activation code and last 4 digits of the credit card you used to purchase the program initially and click Activate.
You can find your activation code in your purchase confirmation e-mail.
Follow the on-screen instructions to complete the installation.""

 WHAT IS INCLUDED
~~~~~~~~~~~~~

This H&R Block Deluxe includes only the federal tax return (no State).  This version entitles a person to 5 free federal e-files.  The program allows to print any number of returns without limits, and if you decide to mail returns (instead of e-filing) there no additional fees.

 GENERAL
~~~~~~~~~~~~~

I finished my preliminary tax return and below are my observations. Note: the forms are not final until mid January of 2015.

 Pet Peeve: H&R Block starts the interview process with an annoying up-sell pitch, recommending an upgrade from Deluxe to Premium even when it is not necessary. In my opinion, they should wait until the person enters this year's data and suggest the upgrade only if there is something about the return that can benefit from the Premium version. That would have been useful.

What is the difference between Premium and Deluxe? The Premium version offers advanced tools for self-employed and rental property owners: cost basis of home sales, dividends, gifts, and inheritance assets. It has advanced schedule C guidance to maximize deductions for self-employment income. And finally it has guidance for rental property income and expenses. The rest of the Premium package is the same as Deluxe.

Note that the Deluxe package has support for self-employed income as well as stock sale cost basis calculations. Last year I had to do both and I found the guidance in Deluxe package was sufficient to complete the forms.

 Pet Peeve: Help is not context sensitive. For example, when you click on ""learn more"" about a particular topic the general help window opens but it does not show help topics for the specific topic that you were working on. Instead you need to search and know which key words to use locate the relevant topics.

 H&R Block provides you some guidance for completing Form 1116 (foreign tax credit, for example foreign tax paid by mutual funds). However, you need to keep switching between whole-form view to enter data and then back to interview to read the instructions. Even though the form where you can enter data is visible at the same time as instructions you cannot enter data into it until you switch into whole-form view. This is cumbersome, but at least there is some guidance for this form.

 DeductionPro (which helps you put value on your charitable donations) is integrated into H&R Block software running on your local PC. You no longer need to enter this information on H&R web site. I prefer having this information locally on my PC for better security. It suggests reasonable prices based on condition of the donated item and it is nice not to have to come with what is reasonable on my own.

 Pet Peeve: I don't use the default location for the tax returns due to how I set up my backup software. The H&R Block software does not initially remember this new location on the second start of the application, it told me I have no returns. I needed to pick the return manually from the File menu, as it did remember recently used files. The third time I started the software, it finally knew the location of the tax return file.

 I usually purchase tax software as early as possible to help me with end year tax planning. However, if timing is not important to you be aware that the price on this package changes often and you can catch some great discounts. I use a nice tool that shows history of Amazon prices. If you enter ""Amazon price history alert"" in Google it will come up at the top, my favorite has the word camel in the name. You can set up the tool to send you an alert when you desired price drop is reached. During the last tax year season the price fluctuated between $20 and the list price of $44.99, and was on the gold deal special a couple of times.

 At the end of the interview process there is a check step (which you can run at any time, but the interview ends with this check). This step flags problems (e.g. missing information) and potential audit alerts (e.g. unusual deductions) with red flags, and reminders (e.g. things you marked tentative) with yellow flags.

 Sometimes I want to return to some section of my return. The best way to jump to any section directly without navigating through other pages is to use ""take me to"" button which is displayed at the top of every page, on the same line as H&R Block banner.

 Does H&R has the ability to import TurboTax data from previous years?
Yes. TurboTax files have a .tax extension. Use the Browse button within H&R Block application to navigate to the folder you need and it will import the data from TT return.

 Problem alert 
There is a bug importing TT 2013 data when using XP.  There is a lengthy discussion on this topic in H&R support forum including a post from H&R Support that they aware of the issue and working on it.
Amazon does not allow to post URL links in the text of the review, so I am posting a link to the discussion as a comment.

 Adding this point based on a useful question in the comments:  The final tax return can be saved in a .PDF format for future reference.

 Updated 2/25/15. You might have noticed that front page states that the next update is March 12, 2015. Someone asked me about this rather late update and I was able to find what portion of the return is effected by the update by searching the H&R support forum: This update is related to ""The Health Insurance Coverage"" with ""The Marketplace Health Insurance"" for participants that are 65 or older.

 What to do if my social security number was used by a thief?

During the last year there were many different data breaches and some people's social security numbers have been stolen.  It appears that some thieves filed returns using the stolen social security numbers.  If this happens the person who tries to file a return will get the following error:

IRS records show the spouse's Social Security number (SSN) on this return is the same as the primary taxpayer's SSN on another return already filed this year. Double-check your spouse's SSN. Fix any issues and e-file again. Otherwise, you'll have to file a paper return.

What to do if this happens?
1. Call HRB told them of the issue (1-800-472-5625)
2. Call IRS (1-800-829-1040) had them flag the SS#
IRS states that people need to mail completed return, a copy of police report or Form 14039 Identity Theft Affidavit http://www.irs.gov/pub/irs-pdf/f14039.pdf, copy of Drivers License or passport or SS card.

3. Call Equifax and have them put an alert on the SS# (They notify Experian and TransUnion as well)
4. Call Social Security Administration and notify them (1-800-772-1213)
5. File with FTC https://www.ftccomplaintassistant.gov/Information#crnt&panel1-1
6. File a police report of a possible identity theft


I have been a H&R Block/TaxCut user for many years. I keep coming back because it works well for the tax forms I need to do and it is less expensive than TurboTax. If you have a question I have not covered leave a comment and I will do my best to answer it.

Ali Julia review",Despite minor Pet Peeves I encountered no problems
68000,5,H&R Block,27.9333333333333,"12 28, 2014","Review by a TurboTax convert.
This is preliminary, written before all of the IRS forms are ready.

Switched to H&R Block this year due to the TT bait and switch that effectively doubled the price of the version I need -- after 20+ years using TT.
DOWNLOAD AND INSTALL OF H&R BLOCK
Purchase and d/l was easy. A downloader app is installed first.
Upon d/l the installation file is then d/l to your desktop. Poor form to do that. Should allow placing it where you want.

You are presented with three buttons:
-- view d/l location (it's your desktop so don't bother)
-- keys (I clicked on this and made a record of the key
-- install

CLICKING INSTALL
I disabled my antivirus protection temporarily. Don't know if that's necessary. Often is.
The program defaults to installing under ""Programs"" but I put it under ""financial"" -- your choice.
The program installs as you would expect in any Windows program.
Choose the option to create a desktop icon. You will need it.
The installation does not automatically open the program. Use the DT icon.

SETUP
Start the program. You'll need that code from the email or from clicking KEYS at the outset.
Fill in your info and choose to activate the program. It's quick.
(optionally) Go to MyBlock, A screen presents to log in or create an account.
Update the program. I chose to have the program check for updates each time.

STARTING A RETURN
H&R immediately found where my prior TT return was located. Clicked import.
A folder ..\Documents\HRBlock was automatically created. I changed that to my financial folder.
The up-front interview forms are simpler than TT. Since the forms are not fully ready from the IRS at the time of this review I can't tell how the rest of the process will be.

So far I'm totally satisfied with my conversion from TurboTax -- not looking back at that choice.",DOWNLOAD AND INSTALL OF H&R BLOCK Purchase and d/l was easy. A downloader app is installed first
68001,5,H&R Block,27.9333333333333,"12 26, 2014","I have happily used TurboTax Deluxe for the past 10 years or so because I needed to do simple Schedule D actions for capital gains from mutual funds and then e-file (Federal only). I'm glad that I read the negative reviews of TurboTax and found out that they've deleted this feature from Deluxe and now charge twice as much for whatever the more expensive version is if you want to do capital gains. Based on recommendations, I tried H&R Block Deluxe which was only around $35. It imported my previous year's TurboTax return and imported tax related transactions from Quicken. I'm very happy with it although I haven't actually e-filed yet but assume that it will work.",Very happy former TurboTax customer
68002,5,H&R Block,27.9333333333333,"12 23, 2014",Another TurboTax Deluxe Refugee and I am glad I switched after 20+ years.  Everything working just fine.  Intuit has made a colossal mistake.,Great product
68003,5,H&R Block,27.9333333333333,"12 16, 2014",Downloaded and installed in a couple of minutes with no problems at all.  Transferred last years data from Turbotax.  So far so good.,So far so good.
68004,5,H&R Block,27.9333333333333,"12 12, 2014","I've been using TurboTax for 20+ years but won't be using it this year. TurboTax moved a feature I need, the downloading and importing of investment transactions, from their Deluxe version to their Premier version. That feature is available in H&R Block Deluxe at a much cheaper price.

I can't say much about H&R Block tax software yet. All I've done is import last years TurboTax file but that was simple. Looks like H&R Block has gained another regular customer.

It's March 4, 2015 and I just completed my taxes. I had no problems with the H&R Block software and will be using it again next year.",Looks like H&R Block has gained another regular customer
68005,5,H&R Block,27.9333333333333,"11 1, 2016",good,Five Stars
68006,5,H&R Block,27.9333333333333,"09 11, 2016",Great value.,Five Stars
68007,5,H&R Block,27.9333333333333,"09 8, 2016","Previously used Turbotax, but they downgraded features.  I am happy with H&R Block's software.  Very reliable and accurate.",Reliable and Accurate
68008,5,H&R Block,27.9333333333333,"07 28, 2016",Best program out there. I purchase every year,Five Stars
68009,5,H&R Block,27.9333333333333,"07 11, 2016",Good buy.,Five Stars
68010,5,H&R Block,34.6,"01 29, 2015","Decided to switch from Turbotax after reading very helpful reviews on Amazon. H&R block was not as flashy as Turbotax, but it worked well for our needs.",Decided to switch from Turbotax after reading very helpful reviews ...
68011,5,H&R Block,34.6,"01 25, 2015","Hello H&R Block, Goodbye TurboTax.  Decided to switch to H&R Block because the 2014 TurboTax required major Mac OS upgrade.  H&R Block was easy to install and easily transferred all the info from my 2013 returns from TurboTax.  I thought the questions and screens were simpler and more straight-forward than TurboTax in general (less ""fluff"").  I like the ability to have a free call with a tax expert.  I think I will stay with H&R Block until they do something stupid like TurboTax did by requiring users to upgrade their Mac OS.  Know your customers TurboTax before making major changes!!!","Hello H&R Block, Easy to switch from TurboTax"
68012,5,H&R Block,34.6,"01 11, 2015",Like,Great
68013,5,H&R Block,34.6,"12 31, 2014",Have used this product for years. H&R block is so easy to use and has great support.,H&R block is so easy to use and has great support
68014,5,H&R Block,34.6,"12 28, 2014","An update on this review. Amazon Executive Customer service elevated the priority of this issue, and it was completely resolved.  Thus, I am able to obtain the selected licensed program, and the Amazon downloader functions correctly on OS X Snow Leopard.  Apple should learn from Amazon's great response how to create customer delight!

Original review (just for reference):

The latest downloader from Amazon will not launch under Snow Leopard, v10.6.8!  The help pages provided by Amazon lead to a dead-end.  Someone from Amazon needs to fix this situation immediately.  Thus, when you purchase the program, you cannot obtain it via the download.  It would certainly help if someone actually tested the software before deploying it.  Last year's downloader launches, but Amazon has changed the gateway, causing it to refer you to this year's version for 2013, which doesn't work either!  Such poor quality from an American icon, Amazon.com!",Amazon downloader broken on Mac OS v10.6.8 - Snow Leopard
68015,5,H&R Block,34.6,"04 21, 2015","I have used HR Block Tax Cut for a dozen years or more.  It is fantastic - walks you through every step.  I used to buy the CD's from the store.  Now I just download from Amazon.  Good product, great price!","Good product, great price!"
68016,5,H&R Block,34.6,"04 16, 2015","First time user of H&R Block, the program was simple enough. Taxes were done for the household in 40 minutes. With all the negative reviews of Turbo Tax mixed with my procrastination, I couldn't afford to get a program that was not going to perform. Worked like a charm on the Mac.","Simple, Last Minute & Fast! Mac User."
68017,5,H&R Block,34.6,"04 7, 2015","After reading other reviews, i decided to switch from Turbo Tax deluxe. This handled my stock sales and was easy to use. Turbo tax has lost a customer.",This handled my stock sales and was easy to use
68018,5,H&R Block,34.6,"04 2, 2015","Very easy to use. I switched from Turbo Tax in 2011, and find H&R Block Tax Software much easier to use.",Much easier to use than Turbo Tax!
68019,5,H&R Block,34.6,"03 20, 2015",I have been using Turbo Tax for 15 years. I always liked it but this year things got weird and the software left things out and got expensive. I read lots of reviews and NO ONE liked it anymore. I tried H&R Block. It was GREAT and less expensive. It imported my previous year's files from Turbo Tax no problem. I'll be using H&R Block from now on.,Better than Turbo Tax? Definitely
68020,5,H&R Block,34.6,"03 2, 2015",I use it every year and every year it delivers.,Five Stars
68021,5,H&R Block,34.6,"02 26, 2015","Really easy to use and got it for a great price.  I like that it imports last years info and also the info from E*Trade.  Don't waste your money and pay someone to do it, pay $20 and get this.","Easy to use, great price"
68022,5,H&R Block,34.6,"02 14, 2015","I've been using TurboTax since 1995 - yes, 1995.  Due to Intuit's increasingly asinine business practices - this year their product is quite simply deceptive - I decided to switch, and it was with no small amount of wariness I purchased this software instead.  No worries - everything worked like a charm.  It imported my information from last year's TurboTax file, looked up my W-2 information effortlessly (TurboTax was sometimes not successful with this, for whatever reason), and I was done with my taxes in under an hour (granted, I was prepared with all my paperwork ahead of time).  This package does include Schedule C, though I didn't use it this year and so didn't test it out, but it is included (this year, TurboTax apparently dumped all but a simplified version of Schedule C from their Deluxe software, which previously had always included the full deal).  Online filing is free, audit protection is free (TurboTax always charged $40 for third-party protection), and the whole process of filing my taxes for 2014 was about as effortless and painless as I could ask it to be.

A warning about all the one-star reviews on this site:  the majority of them are because the purchaser didn't realize they were buying the version that DOES NOT INCLUDE STATE.  So if you are looking for State, THIS IS NOT THE VERSION YOU WANT.  There is a similar version for about $10 more that does include state.  Both products are clearly labeled, so if you purchase this version on accident, that's on you and you shouldn't be leaving a one-star review for your mistake.  Not only is that unfair to H&R Block and Amazon, it's unfair to us potential customers.  Took me a while to peruse all the user reviews carefully to ascertain that the poor reviews were due to the purchaser's ineptitude, and not some fault or flaw in the software or the online delivery of the software.  These are supposed to be product reviews, not ""I regret my mistake so I'll blame the company"" editorials.

Product works 100% as advertised and did a great job for a fraction of the price of TurboTax.  Consider me a permanent switch from Intuit.",Great alternative to Intuit's declining tax software
68023,5,H&R Block,34.6,"02 10, 2015","I have used B&R Block's Deluxe At Home for years and have found it to be an excellent product that has maximized my tax refund. It is easy to install and user friendly. All needed forms are included. If you need the State version make sure you've bought the + State version.

No state income taxes in FL, so this is the version for me.",Good Product Each Year
68024,5,H&R Block,34.6,"02 9, 2015","Have been using H&R Block since it was TaxCut. It's pretty easy to use. Just fill out the blanks. I see a lot of people are complaining that it ""doesn't include the state""....it doesn't say anywhere that it does!! Luckily I live in PA, and they have an easy online tax filing system.

I like this product, is simplifies taxes much easier then by hand, definitely worth the price paid in just time saved.","Great, consistent product."
68025,5,H&R Block,34.6,"11 12, 2015",Easy to download and use.  I've been downloading HR Block software directly from Amazon for the past 4 years and it's the best price. You get an e-mail receipt with the usage code in case you have to load it to another computer and updates are automatic.  If you have previous HR Block software it automatically will load last year's tax data saving you time.,Easy to download and use
68026,5,H&R Block,34.6,"09 13, 2015",Great!,As good or better than Turbotax
68027,5,H&R Block,34.6,"06 11, 2015",worked great,Five Stars
68028,5,H&R Block,34.6,"05 8, 2015",Easy and quick. Great price!,Best Tax Software on the Market
68029,5,H&R Block,34.6,"04 25, 2015",This year I tried Turbo Tax on sale; I ended up deleting their program and buying H&R Bloc again.,No hidden fees like Turbo Crap
68030,5,H&R Block,34.6,"04 24, 2015",everything I needed i found it there!,Five Stars
68031,5,H&R Block,27.9333333333333,"12 3, 2014","Given that TurboTax has raised its prices, and cut down on features I decided to try this.
H&R Deluxe does pretty much what I need TT Premier for at less than half the price.

While the software does not have the look and feel of TT, I don't care much for it since I don't plan to use this on a regular basis. Tax filing is a one time deal.
You can import from last years TT file, as well as Quicken for this years transactions.
Given that I had a few hundred, it did it quite accurately. Definitely useful to run a few scenarios before the tax year is over to simulate what-ifs and optimize the taxes for this year!

Its good to see competition, a good deal for customers.","Half off the competitors ""functionally equivalent"" product"
68032,5,H&R Block,27.9333333333333,"11 28, 2014","I've used Turbotax Deluxe for 10 years but decided to drop it this year due to the price hike and cut in features.  H&R Block Deluxe + State has the same or more features than the old Turbotax (prior to 2014 tax year) and is significantly cheaper.  I took a spin through using estimated numbers for 2014, and it's as easy to use as Turbotax.  This seems to be the better product/value by far over Turbotax.",and it's as easy to use as Turbotax
68033,5,H&R Block,27.9333333333333,"04 26, 2017",Been using this software for years. It's easy to use and fully featured.,Works Great for Me
68034,5,H&R Block,27.9333333333333,"04 21, 2017",VERY good!!,VERY Good!!
68035,5,H&R Block,27.9333333333333,"04 11, 2017",ok,Five Stars
68036,5,H&R Block,27.9333333333333,"04 2, 2017",GREAT,Five Stars
68037,5,H&R Block,27.9333333333333,"03 7, 2017",simple to use and did my tax quickly. Cheaper than Quicken which i used for 10 years but since they jacked up the price i went to H&R,a good replacement for quicken
68038,5,H&R Block,27.9333333333333,"03 1, 2017",I always use H&R Block software. Most economical of all and gets the job done.,Five Stars
68039,5,H&R Block,27.9333333333333,"12 30, 2016","I have been using H & R Block software for many years, and it always gets the job done. This software leads you through doing the tax return in an interview format, asking one question at a time in a way that has logical flow to it.  Sometimes it feels a little clunky to navigate around a tax return to make corrections after going through the interview on the first run.  But I really like the interview format that the software leads you through -- it makes doing taxes so much less overwhelming to only have one question to answer at a time.  Of course it makes comprehensive corrections with each edit of any particular number -- waaaay easier than filling the forms out by hand.

I also have a lot of confidence in following H & R Block's tax information -- they are such a huge player in the world of income taxes; if H & R Block says it, the IRS will surely agree.  I also really love the Deduction Pro software.  It is kind of a pain to use; but I appreciate valuing my charitable in-kind donations (like the kind going to the thrift store) using the software.  Again, if H & R Block says that my donated t-shirt is worth $5 and my kind-of worn slippers are worth $3.50, I have confidence that the IRS will agree -- it is not just my own little say-so, it is H & R Block's!",I have a lot of confidence in following H & R Block's tax information
68040,5,H&R Block,27.9333333333333,"12 11, 2016","Very happy. Thanks, Tom.",Five Stars
68041,5,H&R Block,27.9333333333333,"11 30, 2016",still top notch,Five Stars
68042,5,H&R Block,27.9333333333333,"11 11, 2016","I love H&R Block software.  Once you get the hang of it, easy to navigate around the program.",Beats the competitors - love H&R Block.
68043,5,H&R Block,27.9333333333333,"11 8, 2016",Love it,Five Stars
68044,5,H&R Block,27.9333333333333,"11 6, 2016",I have us d H&R Block software for several tax seasons and find it easier to use than others. I have tried turbo tax but the interface on this is more user friendly and it will explain the questions to fully understand what qualifies and what doesn't,"Dependable software, and easy interface compared to others"
68045,5,H&R Block,27.9333333333333,"09 27, 2016",Very easy to use.,Five Stars
68046,5,H&R Block,27.9333333333333,"09 25, 2016",Great price and easy format for doing my simple tax return.,Five Stars
68047,5,H&R Block,27.9333333333333,"09 25, 2016",Taxes!,Five Stars
68048,5,H&R Block,27.9333333333333,"09 14, 2016",Easy to use! Have got only quickbooks in the past and this workes just as good or better than that. Its a great system.  We downloaded it on my laptop and it was seamless. Very easy,Easy to use
68049,5,H&R Block,27.9333333333333,"09 14, 2016",excellent . Highly Reccomend,Five Stars
68050,5,H&R Block,27.9333333333333,"09 12, 2016","Does what it should.  Have had only one little problem.  Had trouble importing certain things, like charity data, from Quicken.  That's a minor item that is likely of little consequence to most.  Everything else seemed to work well.  Certainly beats Turbo Tax and their choice to prohibit you from filling out Schedule D forms unless you buy their premium packages.  I don't need helpful menus on a form like that, I just need access to a form.  Turbo Tax lost me, my brother, my father, and many others with their decision.  Now I have to consider whether Quicken is still my software of choice now that I have no reason to stick with Intuit products.",Dropped Turbo Tax for H&R Block tax software
68051,5,H&R Block,27.9333333333333,"09 4, 2016",Thanks,Five Stars
68052,5,H&R Block,27.9333333333333,"08 28, 2016",Asks all the right questions.  I prefer it over the other tax software products.  Especially because of the price & free state tax.,Asks all the right tax questions.
68053,5,H&R Block,27.9333333333333,"08 13, 2016",quick shipping. exactly what I needed.,Five Stars
68054,5,H&R Block,27.9333333333333,"07 28, 2016",Did its job. Easy to use,Did its job.
68055,5,H&R Block,27.9333333333333,"07 23, 2016",Been using this since the 1997 tax year. 'Nuff said!,Five Stars
68056,5,H&R Block,27.9333333333333,"07 16, 2016","Good product, quick delivery.",Five Stars
68057,5,H&R Block,27.9333333333333,"07 16, 2016",good deal,Five Stars
68058,5,H&R Block,27.9333333333333,"07 8, 2016",great product,Five Stars
68059,5,H&R Block,27.9333333333333,"07 4, 2016",I have been using H&R Block for over a decade because I have never had any problems with their software.,No problems
68060,5,H&R Block,27.9333333333333,"06 27, 2016",worked great,Worked great
68061,5,H&R Block,27.9333333333333,"06 3, 2016",Does the job.,Good tax program
68062,5,H&R Block,27.9333333333333,"06 2, 2016",Goodbye forever Turbo Tax.  HR Block is now my go to.,Five Stars
68063,5,H&R Block,27.9333333333333,"05 28, 2016","Did the job for me, best price I could find.",best price I could find
68064,5,H&R Block,27.9333333333333,"04 16, 2016",Use it every year - never had a problem or made a mistake using it. Easy to do your taxes on your own without worrying about problems down the road.,Best way to do your taxes
68065,5,H&R Block,27.9333333333333,"03 26, 2016","Good tax software, good price.",Five Stars
68066,5,H&R Block,27.9333333333333,"03 20, 2016","If you need an accountant, you need an accountant. I had to use an accounting service for 10 years with a small business.  For an individual / family without involved tax prep, this works perfectly.  Used H&R for 7 years, and have no complaints.","If you need an accountant, you need an accountant ..."
68067,5,H&R Block,27.9333333333333,"03 12, 2016",We purchase this software year after year.  It is easy to use and imports your last years information.,It is easy to use and imports your last years information
68068,5,H&R Block,27.9333333333333,"03 6, 2016","The software downloaded without any technical issues. I followed the step-by-step instructions and was able to complete my tax forms. I submitted both the Federal and the State using e-file. By the middle of February, I had received my over payments.",Best method for filing income tax returns
68069,5,H&R Block,27.9333333333333,"03 5, 2016",No audits yet!,Five Stars
68070,5,H&R Block,27.9333333333333,"03 2, 2016","H&R Block makes a good product.  Worked great, easy to use.  Will buy again!","Worked great, easy to use.  Will buy again!"
68071,5,H&R Block,27.9333333333333,"02 24, 2016",Love this tax software!,Very nice
68072,5,H&R Block,27.9333333333333,"02 23, 2016",Product as describe.  Fast shipping and a top vendor,Five Stars
68073,5,H&R Block,27.9333333333333,"02 20, 2016","I've used Block software for the past 4 years and hardly ever look back. Also, I own a rental property and this version works just fine for that (in case you are wondering).",Great for rental owners!
68074,5,H&R Block,27.9333333333333,"02 10, 2016","Have used Turbo tax and others in the past, H & R Block was not only competitive in price all the schedules were there and unlike Turbo Tax making the customer pay more once purchased ( Shame On Them ).","Have used Turbo tax and others in the past, ..."
68075,5,H&R Block,27.9333333333333,"02 9, 2016",Got the job done for me in an easy and efficient manner! Will buy again for next tax season!,Good Tax Software
68076,5,H&R Block,27.9333333333333,"02 8, 2016",Cheaper then turbo tax!,I like money
68077,5,H&R Block,27.9333333333333,"02 3, 2016",H&R Block State Tax Software is great product,Five Stars
68078,5,H&R Block,27.9333333333333,"01 27, 2016","This product is always solid.
One t Hong is that there is no filing fee in ga for state taxes and this software is still showing the fee. You have to contact the right people in ga Gov and jump through all the right hoops.
Not worth my time but H&R Block should sync their software with their website, th he online version negates a fee for filing ga taxes online.",Great product but wrong on State fee!!!
68079,5,H&R Block,27.9333333333333,"01 22, 2016","I have found this product to be consistent, accurate and always up to date.  The ability to depend on tax experts to address in an electronic format the complex issues of tax law is a comfort",Saves me money
68080,5,H&R Block,27.9333333333333,"01 20, 2016",Always use this. Never lets me down!,Five Stars
68081,5,H&R Block,27.9333333333333,"01 3, 2016",Works great,Five Stars
68082,5,H&R Block,27.9333333333333,"12 31, 2015",Bought this for my daughter and she loved it.,Five Stars
68083,5,H&R Block,27.9333333333333,"12 28, 2015","Worked great for the price and state was
included",Five Stars
68084,5,H&R Block,27.9333333333333,"12 27, 2015",It's tax software - hard to get excited about other than it matches the description.,Five Stars
68085,5,H&R Block,27.9333333333333,"12 17, 2015","Item as described and fast shipping, Thanks!!!",Five Stars
68086,5,H&R Block,27.9333333333333,"12 16, 2015",Much simpler to use than turbo Rax,Five Stars
68087,5,H&R Block,27.9333333333333,"12 16, 2015","Beuno, Bon, Good.",Good.
68088,5,H&R Block,27.9333333333333,"12 15, 2015",I've been using it for years and it works as awesome today as it did then.  Got a great price through Amazon and will do the same for next years,... been using it for years and it works as awesome today as it did then
