,overall,brand,price,reviewTime_y,reviewText,summary
5716,1,H&R Block,60.5,"02 4, 2016","DO NOT BUY THIS!  I spent over an hour with product support because this product failed to activate.  After several reinstalls, new codes and new download it still failed to activate.  I was then told the problem needed to be elevated and someone at product support would call me whenever they got around to it sometime in the next 48 hours.  This is completely unacceptable.  I have a typical HP laptop with Windows 7 and I have no problems with other software downloads.  I guess this is my year to start using TaxAct...",DO NOT BUY THIS! I spent over an hour ...
5717,1,H&R Block,60.5,"02 2, 2016","I used their program last year and had no problems.  I can't even get through my state return with the explanations they provide this year....and after every page it seems to tell you to print up your return again (17 pages) I went through half a cartridge of ink, and over a half a tray of paper. I think it efiled mutiple times, and I owe the state money so want to make sure it does not get lost in all of this mess.  Thanks H&R Block. Maybe next year you might hire people who can better explain step by step without leaving it up to a taxpayer to push buttons that don't have all the answers?",Will never use again. Instructions lack clarity and then you get sent to another page that tells you to print again
5718,1,H&R Block,60.5,"01 29, 2016","I have used this product for years and this year it doesn't have the same quality.  There are numerous topics where it says take me there and the link doesn't work.  An example of an issue was I sold my rental home and when figuring out the information related to the sale, it let you to figure out what form to get to on your own because the take me there option didn't do anything.  When you were there the information was less than useful.  I had to search the internet on my own to determine what needed to go in the fields related to this topic.  There were a few more issues that are hard to explain here.  Then I file my return and the federal is accepted just fine.  I then file the NC return and it gets rejected.  It says to look at the rejection report to fix the issues.  I look and there are two errors and they just have error codes.  It says to print and mail my return to the state.  That was their solution!!!!  Seriously!!!!  No information, until I chatted with support about that I needed to call my state's tax office to find out what the issue was.  Why couldn't they have just programmed that in there saying what to do?  If I print and mail it, the same error will exist and it will get rejected.  Very unhappy this year with the software, and very concerned I am going to file and get rejected, get a surprise bill, or audited.  I am going to switch software to compare and try to file my state with someone else.  I have used this software religiously for years, but this year it is just sub standard, especially for buying the premium that is specifically designed for business owners and people who own a rental home.",Gone down hill in programming quality
5719,1,H&R Block,60.5,"01 24, 2016","I purchased the Premium + State software directly from an H&R Block CD that was sent to me in the mail.  I had issues with the software last year, but after having been a faithful H&R Block customer for over 10 years, I thought I would give the software one more try.  Shame on me.

Upon installing the software, it would not activate.  This is the SAME glitch I experienced last year.  It kept giving me a bad SSL connection error or that my computer date was incorrect.  My computer date IS correct - it is set automatically and I verified it was right.  I looked through the H&R Block forums and others have had this same issue.  I changed the proxy settings to automatic.  Rebooted and restarted the program.  Nadda.  Same result.  At this point, I uninstalled the program and went back to TaxAct, which is what I wound up doing last year.  (I even tried installing it on another computer - same result with it too.)

H&R Block no longer offers chat as an option on their website to resolve problems.  You have to call them and stay on hold forever, or ask questions through their forum, which may or may not be answered.  I finally got through on the phone and requested a refund.  The rep I spoke with handled it well and apologized.  Got the refund.

I would avoid this software like the plague.  I tried TurboTax once and it is just as bad.  The best I've found so far is TaxAct.  It's really a shame because the H&R Block used to be the best out there, and I never hesitated to buy it each January.  Never again.  You've been forewarned!",Will not ever use this software again!
5720,1,H&R Block,60.5,"01 21, 2016","I bought this from the h&r block website with a AAA discount, not from Amazon. I bought the disc version 2014 year which didn't work, so h&r block provided me a free download version which did work. Everything went smoothly 2015 until it glitched at the e-file submit screen! H&R told me they'll call me back in 24 to 72 hrs. as they have ""escalated"" my issue upline. Not admitting their software issues. Well, I just used one of the other big guys online (completed in less time than I did internet issue research, fooled with the program to do all suggested troubleshooting and waited on hold) and my return is pending! If they ever call back I'll be asking for a refund. Download buyers beware! Just a side note, when the IRS system that gives out pins is down, they tell you your ID info. must be different from last year and refuse you your pin instead of admitting they are down thus giving us virtual heart attacks.",I bought this from the h&r block website with a ...
5721,1,H&R Block,60.5,"01 20, 2016","I purchased this on sale because I have had a good experience with HRBlock online. I didn't know that the downloadable software package was so different and could not speak to H&R Block online. The questions and navigation are also different (more confusing) from the online version. I was surprised at my refund (or lack of one) so decided to try to enter the same data online and it was a difference of over $1500!!! I wish I could get a refund on this - now I have to pay H&R Block twice to fill my 2015 return.

Do yourself a favor and use their online refund program.",Use HRBlock online instead. Or maybe TurboTax...
5722,1,H&R Block,60.5,"01 19, 2016","I used this product last year for the first time with no problems. This year I have had nothing BUT problems. I can not e-file because it says I still need the child tax credit worksheet yet my program is fully updated. I have talked to two tech support agents already and no one can find out what's wrong. My case has been sent to the ""pros"" but as of yet there is no resolution to my problem. Everyone agrees that my program is updated and the forms are all ready to go yet it won't let me e-file. I'm ready to go back to TurboTax now. :(
UPDATE: I have since talked to a total of five techs and it can not be resolved. I can only get a refund if I send in my receipt from Amazon, then I have to wait for 4-6 weeks for them to verify it. I don't understand why they need to verify everything when they've got the records of talking to me plus they have copies of my taxes and chat logs that they had me send to them. I registered my software so they should have plenty of info from me. When I told tech four I would no longer be using them he replied, ""Thanks for your loyalty! Have a great day!"" He then disconnected with me. Very, very poor customer service.",I used this product last year for the first time ...
5723,1,H&R Block,65.5,"02 2, 2016","UPDATE 2/6 - Block posted an update almost immediately after I posted this review. However, an additional problem became apparent - the program ran a charge for the State filing fee every time I attempted to efile and then received the error message that I would have to update first. So the $19.95 charge was posted SIX TIMES. Only one charge cleared, but the other five charges are still pending in my account and I am told by my bank that because H&R block didn't cancel them that my funds will blocked until Monday - a full week later.  This despite the fact that when the Tier 3 tech called me I sent them documentation of the pending charges. I was promised that the pending charges would be canceled, but that did not happen. Block, you've been great in the past, but not this year.

UPDATE 2/8 - despite forwarding the information last week, my account is still blocked with -$100 in pending charges from H&R Block. I would love to talk with them personally about this, but I'm on hold. I'm sure that they're allowing me all that extra time just so I can let all of you know that I'm a week into this debacle.

I completed my federal and state returns but the program would not e-file either. I received an error message ""You must update the program before you e-file"" but the earliest update shown in the window is 16 days from today's date.

Upon calling Block customer service at 1-800-472-5625, I was told by the customer service rep that Iid have to wait until the update is available on the 18th to file. I then asked to speak with a supervisor  - who did her best to assist me but was unable to find a solution. Then I was informed that my  ""case"" (no available update)  would be escalated to a Tier 3 representative, but the wait time was such that no one would be able to call me back for another 24 to 48 hours. ""Ok!"" I said  ""I'm off to Amazon to make sure that the other consumers know that there are unsolved problems with your software! Thank you so much for providing me with this opportunity to provide this service to your customers. I certainly wouldn't wan them to experience the same level of frustration that I am!""

Just to clarify - there is no software error with the filing. The program simply will no allow e-filing until it is updated and there is no update available until the ""estimated"" dates I gave above. However there IS A CRITICAL BUG that will send a pending charge your account EACH time you attempt to file and get a notice from the software that you are required to update before filing!! I will update in this review if this issue is addressed by H&R Block and or resolved. I've used H&R Block for many years with great success, but having to delay filing for over two weeks while waiting for an update is unacceptable",Beware! Previously great program has critical bugs this year.
5724,1,H&R Block,65.5,"01 23, 2016","Terrible and unintuitive UI, especially the navigation. There's no way to search for the particular section you're looking for either.
If I could, I'd demand a refund. I'll likely end up eating the $32 and buying TurboTax again.",Going back to TurboTax...
5725,1,H&R Block,65.5,"05 30, 2016",Couldn't get this to work.,Not for me.
5726,1,H&R Block,65.5,"04 18, 2016","The software will not let me efile. Sat on hold for an hour before deciding to use turbo tax. I also got $1,300 more on TurboTax. Needless to say I won't be using this software any longer. Do not waste your money with this software.",The software will not let me efile. Sat on ...
5727,1,H&R Block,65.5,"04 17, 2016","I've been using H&R Block software for 8 years now, but this one will be my last. Historically, the software was decent, got the job done, and saved me a few bucks (vs turbo tax) in the process. This year, the software is buggy - my issue in particular was with the the screen that actively calculates your refund as you make progress throughout the interview. After entering my W2 information, it said I owed one number and then on the next (without inputting any new information) it said I owed something like 3-4x the number on the previous screen. This ended up being a MASSIVE WASTE OF TIME. I felt that the new higher number was inaccurate so I started all over from scratch - yet the same issue occurred. I decided to continue the process all the way to the end and the number (again, without adding anything new) returned to the original amount. At this point I was wondering if even that number was bogus, so I decided to use turbo tax online and confirmed the amount was correct. While in the process, I saw what I had been missing by not using turbo tax all these years - it just seemed way more user friendly and intuitive. I was actually able to import my W2 - something I've never been able to do with H&R. I filed my taxes with H&R since I already bought the software but next year, I'm going to use turbo tax. I did save $30 by using H&R, but the hassle, frustration, and time wasted isn't worth that to me. Like I said, never again H&R Block. Never again.",NEVER AGAIN!
5728,1,H&R Block,65.5,"04 5, 2016","The program installed okay, but when first opened it wanted to install an update. That's not unusual so I said okay. The update appeared to be digging through my entire file system - computer and external drives but showed no sign of installing anything. Uninstalled and reinstalled with the same results. The online help information is quite useless and the link to contact support center gets you nowhere. I removed it an installed another tax program.",Very disappointing
5729,1,H&R Block,65.5,"03 31, 2016","The Mac version would not print my forms for filing. Online support was useless.  Searching Google, I discovered that you had to open each form and print it separately. Using the standard process resulted in ""Not for Filing"" printed in right margin of document.",Bad design.  Help desk was worthless!
5730,1,H&R Block,65.5,"03 28, 2016","I had hoped H&R Block Premium would be a good alternative to Turbotax, but I was sorely disappointed.
This was my 2nd year trying it out and it just isn't able to handle moderately complicated tax situations.
One is forced to type in a lot of information related to 1099-B for the Schedule D even when importing directly
from a financial institution. I was also unable to import all the info from several institutions such as Vanguard.
The final straw was that it doesn't support adding continuation pages to Form 8938 (applicable if you
have more than 2 foreign accounts), which made the whole return ineligible for Federal E-File. After spending
20+ hours I now have to start over with another product. Save yourself the headache even if you have to
pay a bit more for competing product.",H&R Block Premium - Poor at handling Schedule D and Sched B Form 8938
5731,1,H&R Block,65.5,"03 24, 2016","Extremely frustrated with my first H&R Block tax software experience.  I've used TurboTax for years but decided to switch based on cost and reviews.  I've spent hours on my taxes, got to the final review section where it said I was getting a nice refund and asked me to just check our W2s since they may not always import correctly.  I checked them, they looked fine, and I didn't make a SINGLE change to anything in my tax return.  Suddenly it now shows that I owe THOUSANDS of dollars!!  Huh???  May try calling tech support although the reviews of their customer service aren't confidence-inspiring.  Will likely head out today to purchase TurboTax.  What a waste of time and money!",got to the final review section where it said I was getting a nice refund and asked me to just check our W2s ...
5732,1,H&R Block,65.5,"03 21, 2016","This offer includes one free State program of $39.95 value.  It states it right in the section stating what is included in this software package.  However, when I tried to use the State program it demanded that I paid for the State download.  I understand that the $19.99 e-file charge was extra but I could not even fill out the State tax form!  When H&R Block was contacted by Amazon for clarification they refused to honor their own advertisement and insisted that they NEVER did free State Tax Forms.  (Even tho it says it right in the ad)",DO NOT BUY THIS!
5733,1,H&R Block,65.5,"02 16, 2016","I'm very disappointed with this year's software which is not able to download my 1099 from my brokerage account. Is this my discount broker's fault? I have no idea but it would make sense for HR Block to communicate where the problem resides. Instead, I'm putting off filing. I spent $50, would have been better off spending $100 on an accountant and not wasting the time.

Willing to revise the review if the software actually works.",not very useful
5734,1,H&R Block,65.5,"02 7, 2016","The Georgia state version is missing the electric vehicle credit as well as the pre - approved scholarship donation credit.  These are big losses. They were available in the software in the last several years.  I have used used this software for the last 5 years. I'm quite surprised to see this missing now. Ultimately, this makes the software useless to me.",this makes the software useless to me
5735,1,H&R Block,65.5,"02 3, 2016","I cannot believe the aggravation caused by this software.  I quite happily switched to H&R last year for tax season 2014.  Product worked, was user-friendly-enough, and was cheaper than the other software I'd been using for a decade.  Not the case now!  Some update is not installing correctly, no matter HOW I try and install the darn thing.  Can't file my taxes.  Now what?  Everything's been entered, I've been ready for a week now, but H&R will not do a proper update to make it usable.  Totally uncool that I will now need to absorb the fees of this software and go back to Old Faithful - which costs more, but at least will let me file!",Bad year for this software
5736,1,H&R Block,65.5,"02 3, 2016","One week later, 6 phone calls, being on hold for almost 3 hours and the fun that is tax season all because of a program bug won't allow me to file my taxes = 1 star.

As I type this review,  I'm on another phone call with H&R Blocks Customer Service trying to find out why I haven't received a call from their ""Tier 3"" technical support reps. I'm currently 1 hour and 7 minutes into this call and still on hold....Oh wait, they just hung up on me as they transferred me to their manager ""Robert"" (Hey H& R Block, check your schedule for a customer service manager working today, Feb 3 at 9:36am EST. He's not doing your company any favors!)

The software was actually really easy to use all things considered. I used it last year without issue after leaving "" the other guys"" because of their scam. I've spent a large number of hours this year completing our taxes only to get to the ""send"" taxes button and it didn't work. I get a pop-up window from the program that is blank. That's it. Nothing. Hours of work, phone calls to the ""24 Hours Customer Support"" team, reloading the software on 2 different computers, and being hung up on.

Buy something else. Go somewhere else. I didn't think I would have to call their support reps, but I did, and my experience has been very disappointing.",Very poor customer support despite their advertising.
5737,1,H&R Block,65.5,"11 16, 2016","The software was limited and tech support was anything but support. Biggest waste of time. At the end, It was cheaper going to a tax preparer",Biggest waste of time and money
5738,1,H&R Block,60.5,"12 17, 2015","Business does not install.  Tried uninstalling and reinstalling.  A file called glb350c.tmp seems to be missing.  How hard is it to test your software downloads before releasing it?  Got the runaround, Amazon said to call HR block, they made me register for an account, just to be given a number to call, where I had to talk to an inane robot that kept answering the wrong question, and finally said they were closed.

Not impressed.",Business does not install
5739,1,H&R Block,60.5,"12 15, 2015","BEWARE!  I have used H&R Block/Tax Cut for probably 15 years and it has met my needs. Since we have 2 rental properties the real value has been it automatically completes the complicated tax depreciation forms with the data carried over from year to year.

This year when I imported last years data only one rental property showed up.  Since the 2014 program and tax return was still on my computer I backed up the 2014 return to a new file and started a new 2015 tax return importing the data from this new file.  Same result.  Three times.

After finally finding a support number to call and getting past a rather irritating Virtual Assistant, I got to a live support person who after a few minutes transferred me to another support person.  This person said importing data is not guaranteed -- evidently even from a prior years H&R Block tax return  and since nothing could be done I would have to manually import the data from last years return (in this case 7 worksheets each 5 pages long).  I said since this data had always been properly imported before something must have changed in the program this year and was told if there was a bug they would fix it before next years version.  And the support person said several times that I was lucky it hadnt happened before.

Disappointing!  And I guess yet another example of executive stock options incentivizing expense savings via less customer support -- and too big to manage conglomerates.",BEWARE! I have used H&R Block/Tax Cut for probably ...
5740,1,H&R Block,60.5,"12 13, 2015","No code to activate this software.
Make sure Amazon give you activation code .",One Star
5741,1,H&R Block,60.5,"09 24, 2016","Did not like it at all, I had to end up purchasing Turbo tax as this program doesn't download your previous year information unless is HR.
Not happy at all",Did not like it at all
5742,1,H&R Block,60.5,"07 27, 2016","Installing this has been nothing but a waste of my time. There are supposed to be two disparate software programs installed. I can only speculate as to the cause, but all I can install is the Business program. I guess it's due to Win 10, as I've turned off all my anti-virus/firewall + rebooted in safemode after uninstalling maybe 10 times.

Customer support is *nice*, but ineffective. The amount of time invested is the hidden cost here, which makes the price tag far higher than is advertised, and the return 50% lower than what is advertised (no ""Premium"" software is included or accessible). Consumers shouldn't need to waste hours on the phone talking to your employee in Cust Svc -- especially if it doesn't yield results as is the case here.

I am looking for an alternative; will never purchase an H&R Block product again. Awful experience.",You'll be paying a lot more than the price tag
5743,1,H&R Block,60.5,"05 24, 2016","Not sure if it is HR Block or the IRS, but I have used this for the past five years, this year it keeps bouncing my return back saying my employer ID is wrong.  It's the same as its been for four years, but I can't get anyone at the IRS to say what is wrong, or HR BLOCK.  Will not use this again next year.",Quality has gone down
5744,1,H&R Block,60.5,"05 10, 2016",Not work with win 7.  waste my money  and they never answer,waste my money and they never answer
5745,1,H&R Block,60.5,"04 18, 2016","Have used the personal taxes Deluxe Tax Cut for my brother for decades.  Still great.

On the other hand, the Business side of it is a disgrace.  As others have noted, it is a fill-in-the-blanks-good-luck-with-that type program, but it slightly beats filling out the tax forms by hand.  Have used it for several years, and every year I think that there is just no way it could get worse.  And every year, they surprise me.  This year, everything went smoothly until I tried to print the return, which I must do to file because it is my brother's special needs trust.  Would not print.  Would not even create a PDF, though the personal taxes software had no issues with both. Fortunately, the trust has very little income and no tax liability.  Because it looks like I will be doing the forms by hand after all this year, and sending them in late.  Tax software that will not print your return.  Yikes!  Looks like Turbo Tax for 2016.  And a very large pencil for rectal insertion this year.","Horrible, horrible Business portion of the software.  Don't Bother."
5746,1,H&R Block,60.5,"04 16, 2016","What a major disappointment.  I have used this product for years with no problems.  I find out this year that the no longer support the software with the live agents or online chat as in years past.  I seem to be stuck on a page which is Amazon add to get a gift card with a 10% bonus and can't move beyond this page to actually file my return electronically.  When I look for help in this glitch I find zip.  I blame both Amazon and H&R Block equally for this.  After all if you can't file the tax returns, it doesn't matter how good the software is creating it.  Before this glitch I was planning on giving it a 5 star rating but given the glitch and lack of support it goes down to 1",Major Disappointment
5747,1,H&R Block,60.5,"04 15, 2016","For the second year in a row, H&R Block business created unsolvable errors when creating the e-file for New York state IT-204. Last year it said "" Cannot select Self-Filer Declaration and Signature when Paid Preparer information is present"", even though no info was entered. Thy managed to resolve it mid-March. This year it's April 15th, and in order to create the e-file, the program requires you to attach the Other Deductions worksheet, but when you go to e-file it generates an error stating that ""the e-file contains attachments that are not included in the e-file"" and suggest removing the attachment, which precludes you from re-creating the e-file. Next year we're paying an accountant. More expensive, but less risk of self-harm due to extreme frustration. See (...)",Bugs prevent filing - customer service useless.
5748,1,H&R Block,60.5,"04 14, 2016","Business part of the program is difficult to install.  H&R Block offers no support or advice for business taxes, despite description saying they do. Business tax forms said I owed $800 to the state, but the state sent the money back saying I didn't owe it.  Lots of bugs in the program.","No Support for Business Taxes from H&R Block, despite Claims on Amazon's site of Unlimited Support"
5749,1,H&R Block,60.5,"04 13, 2016","Taxes getting you down? Do you find yourself longing for the whole process to take longer? Wish you could go back to doing everything manually with the added challenge of losing last year's return? Then you might want to waste your time and money on this steaming pile of taxation fun! Now, I know what you're saying. ""How can anyone screw the tax process up more than the IRS?"" That's where our good friends at H&R Block come in! They take the exact process the IRS uses, wrap a useless interface around it and voila! But wait! That's not all! The interface won't actually work! Need to go back and revise a number? No you don't! That's impossible! Need to import last year's taxes?! Of course not! Who would?! Good thing, because this software won't recognize last year's filing! Even if you lead it directly to the file. Want to file online? You're in luck! If you live in one of 3 states! I could go on, there are just so many features to share, but I'm afraid I need to get back to Amazon and get ready for next year's taxes. I recommend&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Really-Big-Pencils-15-34-Colors-may-Vary/dp/B00886G390/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Really Big Pencils (15"") - Colors may Vary</a>, for a similar effect.",Next time I'll opt to do my taxes with a rectally inserted pencil!
5750,1,H&R Block,60.5,"04 12, 2016","I hate this software.  After carefully reviewing to see that it would assist my small business return, and all the associated forms I bought this product.  DO NOT BOTHER.  See the claim of ""live chat""?  Nope - does not exist.  I have just waited over 45 minutes in call center hold hell, nothing.  There is no feasible way - AFTER entering all of the data on my business - to VIEW or PRINT form 1065.  It is listed as included in the software, but appears nowhere in the search function of the actual product or in the index of forms.  Nowhere.

This is a piece of %#$@^%$ software that is frankly fraudulently advertised.  Support is non-existent.  I provided 1 star only because I had to - DON'T WASTE YOUR TIME.",ABSOLUTE WASTE OF TIME AND $$$
5751,1,H&R Block,60.5,"04 12, 2016","The 2015 software has a bug and HR block has no updates for the issue. If your W2 box 10 has an entry, the software doesn't let you efile.
The 2014 version is good and I had no issues with the same Box 10 item on W2. Online rep was helpful enough and stepped through for about 50 minutes. I have been an HR block customer for more than 10 years but now I am considering Turbotax.",Cannot eFile
5752,1,H&R Block,60.5,"04 9, 2016","Gets hung on the H&R Block Business Setup, unable to install those components.",One Star
5753,1,H&R Block,60.5,"04 9, 2016","As others have noted, this doesn't work on Windows 10.  The CD fails to install out of the box; you can work around this by rebooting Windows 10 in Safe mode, un-hiding the install folders on the CD, and launching the setup programs manually.  This gets Premium and Business installed, but Business does not work - it crashes as soon as you try to start a return.  The only way I was able to get Business working was to install Windows XP in a VirtualBox VM, install the Premium and Business there (the install ran perfectly in XP), and run the software in the VM.

I am a software engineer and have been using H&R Block/TaxCut software for more than a dozen years; unfortunately, this year will be the last.  I would rather go through the one-time pain of re-importing my data into TurboTax and learning their software than risk using H&R Block for my taxes again.  It's a disgrace that H&R Block released software in this state and even worse that they did not provide their tier 1 tech support or  customers with information that would help get it installed and running on the 2nd most popular OS in the world (Windows 10).  Their tier 1 tech support's first advice is to return the software.  Better advice is not to buy it in the first place.",Disastrously bad; doesn't work on Windows 10.  Avoid!
5754,1,H&R Block,60.5,"04 6, 2016","Possibly the worst software I have ever used.  Bought the 2015 after having problems with 2014 which I figured they would fix.  Well,  no fix and worse.  Here is a list of problems so far:

1.  will not load until you go to safe mode,  turn off stuff and then call customer support.  2014 did the same.
2.  does not have proper graphics and text when screen is set to 125%.  2014 same problems.
3.  alabama state tax does not work and gives wrong taxes.  2014 did the same thing.
4.  just quit working and gives an error.  Since I got the taxes done,  I won't fix it,  just delete it.

I will NEVER buy this again.  Since I use quickbooks I will use turbo tax from now on.

Hey HR Block,  fix your sorry software.",Terrible software than computes taxes incorrectly.
5755,1,H&R Block,60.5,"04 5, 2016",Does NOT import previous return from Turbotax as it advertises to.  Disappointed,One Star
5756,1,H&R Block,60.5,"04 3, 2016","Runtime Errors every time I run this software.  It appears this is a common issue when I searched online, and suggested fixes will not work.  Requesting a refund, and just paid for Turbo Tax software instead.","Runtime Errors, Do Not Purchase"
5757,1,H&R Block,60.5,"04 3, 2016","I completely agree with the large number of negative reviews for this product. In addition to the standard complaints (installation problems, absolutely abysmal customer service, etc.), I'd like to add that it doesn't appear to do the calculations correctly for 1099-DIV or Home Mortgage Deductions.  For example, I entered a 1099-DIV as a test, and for this test I stated that all of the dividends were qualified. For these dividends, H&R Block calculated a tax rate of 22% even though my income comes nowhere close to the 20% tax rate for dividends.  At most it should have been 15%.

Admittedly, this apparent discrepancy may be due to my misunderstanding.  However, I spent literally hours in the H&R Block Software Help and on the website trying to understand the forms and the calculations, but both resources were incredibly unhelpful, as was the chat.  The H&R Block Software is essentially a black box, and all you can do is hope that the numbers coming out are accurate.  I'm undecided as to whether I will purchase another tax software program or do my taxes by hand this year, but I definitely will not be using H&R Block.  What a waste of time and money.

Update: So I did get TurboTax and entered the same numbers I entered in H&R Block.  However, my refund with TurboTax is nearly $4k greater than with H&R Block.  Obviously, this is a significant discrepancy, and I'll be going with TurboTax's calculations - not because it works in my favor, but because the calculations are consistent with tax law (e.g., 15% for qualified dividends instead of 22%).

I have used H&R Block since 2002, but never again. Unfortunately, now that I have zero confidence in H&R Block, I'll have to go through the past few years' returns, verify they are correct, and likely submit amended returns. Like most normal people, I don't enjoy taxes, so I'm not looking forward to going through previous year's taxes.  Ugh.",Incorrect Calculations
5758,1,H&R Block,60.5,"03 31, 2016","Don't purchase this product if you are preparing a Michigan state return.  I have used H&R Block software for many years, but the 2015 version is faulty.  The links between the Federal and state return are faulty and unstable.  I have spent untold hours trying to resolve this with H&R Block and to say it has been frustrating is an understatement.  The issue has not been resolved and I am returning the product.",Caution!  I would find another product.
5759,1,H&R Block,60.5,"03 27, 2016","<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/H-R-Block-2015-Premium-Business-Tax-Software-Refund-Bonus-Offer-Windows-Download/dp/B01637RPPQ/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">H&R Block 2015 Premium + Business Tax Software + Refund Bonus Offer - Windows Download</a>
Won't install. Buggy software.",Won't install. Buggy software.
5760,1,H&R Block,60.5,"03 23, 2016","I purchased H&R Block 2015 Premium + Business, I did not seem to be able to get the Business installed. Does anybody have any luck with it?
Thanks!",Help on Getting Business Portion Installed!!
5761,1,H&R Block,60.5,"03 23, 2016","This software is full of bugs and H&R Block's service is just terrible! There are multiple errors in the Federal 1065 form and an especially egregious error in my state's partnership tax form that prevents me from creating an e-file. I contacted customer service on March 4. The first rep put me on hold and then cut me off, so I was forced to call back and go through the menu, etc. all over again. The second rep was nicer, but had no clue what to do. Plus he tried to blame the issues on the fact that I downloaded the software from Amazon. Yeah, right.

It is now March 23 and nothing has been done about these errors. I contacted @HRBlockAnswers via Twitter and they claimed ""our tier 3 digital escalations team will be in contact with you soon."" Well, it has been over 24 hours and I've heard nothing. On top of that, I found a H&R Block Community forum thread (started nearly two months ago) regarding the state form error that prevents e-file creation. I posted there a few times and expressed my frustration that H&R Block doesn't seem to care and is refusing to fix these errors. I went to check that forum thread today and I've been banned!!! So not only does this software absolutely stink, but H&R Block silences anyone who complains about their awful software and atrocious service.

I would highly recommend anyone having issues with H&R Block products and services to bombard their Twitter (@HRBlockAnswers  and @HRBlock) and Facebook accounts with your complaints. That really seems to annoy them. Oh, and maybe contact the BBB and your attorney general as well.

H&R Block needs to be held accountable for selling people software they know does NOT work and then refusing to fix it. And judging by the posts on their Facebook page, they have many unhappy customers.",Horrible! Does Not Deserve Even One Star!
5762,1,H&R Block,60.5,"03 15, 2016","I've been using this software for corporate tax filing for two years, but the software never worked out very well. I wound up finding by paper. The checkbox doesn't go align with the texts, so it was very hard to make the choices. When I finished preparing, there were a lot of errors, I tried very hard to correct them according to the instructions, but there was no way for me to correct Them. I hope H&R Block can work on it and improve it for next year's corporate filing. Other than that, the individual tax filing works very well.",Very Bad for Business Corporate Filing but good for individual tax filing
5763,1,H&R Block,60.5,"03 14, 2016","Bought this and tried installing it... You have to have a code.. Amazon doesn't give you a code and when you call HR block, they don't answer and then tell you you need to contact amazon...  Lesson learned...  don't buy tax software thru amazon...",Bought this and tried installing it... You ...
5764,1,H&R Block,60.5,"03 14, 2016","I tired install business version on windows 10 and didn't work. After calling customer services , they provided new link with software and installed well in windows. Custom service no is 888 482 9288",Windows 10 Installation issues with Business version
5765,1,H&R Block,60.5,"03 12, 2016","I've been an H&R Block user since 2009. The business program has steadily declined in quality every year since. This 2015 version is so bad that it requires an install in safe mode on Windows 10. This release is inexcusable. Not only will this be the last year I purchase this product, I am seriously considering not even using it as I have little confidence it will get me to the end of my return.",Business install will hang on Windows 10
5766,1,H&R Block,60.5,"03 10, 2016",This by far is the worst they have ever produced. There is almost no explanation of anything in the business version. Spend the extra cash for other software. This tax program is terrible. I have used H & R off and on for years but this version is horrible.,Junk!
5767,1,H&R Block,60.5,"03 9, 2016","The business portion simply does not work properly. Using Windows 8, the graphics are not aligned and when I click a selection I have no way of being sure of what I'm selecting. This does not instill confidence in accuracy. I just wasted $49 and thanks to amazon's no refund policy, I have no recourse. I just spent an hour on the phone with a rep who could not figure it out what the problem is. I received a case number for my escalated case, only they want me to wait 1-2 days for a response! The personal version may still be usable, hopefully. Probably just going to stick with Turbotax for business from now on.",I just wasted $49 and thanks to amazon's no refund policy
5768,1,H&R Block,60.5,"03 8, 2016","The software does not contain the business portion as was stated.  Only the premium is included.  Updates have also not included the business portion.  At the least this is False advertising, or you just didn't know what you were selling.",Give me my money back
5769,1,H&R Block,60.5,"03 2, 2016","Have used H & R Block since 2007.  NEVER had an issue before at all. I downloaded this and it WILL NOT import my 2014 taxes! I called, was on hold for 40 min and I was hung up on by the tech.  Same second time and the chat disconnected.  I was totally polite each time which makes me conclude that they have no idea how to fix this issue. My 2014 and all others are on my desk top. My 2014 does not have a ""restore"" feature on it for me to try that as others have.  Not sure what to do now except for hand enter my return which has a huge business return so that will be no fun.  I did work for H & R Block as a tax preparer for three years so luckily I can do this crap on my own anyways but I feel like I totally just wasted $60 bucks. Turbo tax does address this issue and they have downloaded a fix so I may just switch to them.",DON'T BUY THIS!!! WON'T IMPORT PREVIOUS YEAR RETURN!!
5770,1,H&R Block,60.5,"03 2, 2016","How can I express my anger at the worst software experience I've ever had? Bought the download -- won't install the business portion. Contacted H&R and received a link to a new download -- won't install the business portion. Got a refund and purchased the physical disks -- won't download ANY of the software. What a steaming pile. I have less than 2 weeks to do my business taxes and I've already wasted several days with this frustrating pile of ... oops, can't say what I really feel.

DON'T WASTE YOUR TIME.",WORST SOFTWARE EVER !!! ALL YOU'LL DO IS WASTE YOUR TIME BEFORE YOU BUY SOMETHING THAT ACTUALLY WORKS.
5771,1,H&R Block,60.5,"02 29, 2016","I have used this product for personal and small business (S Corp) taxes for 12 years.  2015 taxes was the last.  Each of the last few years, the business (state and federal) have become more error prone, and now there are so many errors that they are practically unusable.  You have to make multiple overrides because the program handles so many items incorrectly.  HRB has gone to a strategy of wanting to do people's taxes strictly online and do not resource this product enough. So long HRB, hello Turbotax.",I have used this product for personal and small business ...
