,brand,overall,reviewText,summary
369,Nintendo,5,"One of the best games of its time, and is still considered by many to be one of the best games ever made. I highly recommed this game.",Super Mario 64
370,Nintendo,5,"I remember the first time I laid eyes on this game. I had been hearing about how awesome the Nintendo 64 was going to be from schoolmates as we eagerly anticipated the USA release of this system. I remember hearing how in demand it was and the ensuing shortage for the upcoming Christmas before I even saw it. Then one day I was Christmas shopping with my dad and happened to come across a demo set-up in the mall, and I finally got to see what the massive hype was about.The game was bright and colorful, and Mario was fully 3D. A large crowd had gathered around to catch a glimpse of the latest in video game technology, and I only lingered for a moment, yet my first impression is still fresh in my memory. Mario 64 looked like nothing I had ever seen before, and also looked leaps and bounds better than anything I had ever seen on Playstation, Sega Saturn or any other system. I was very impressed.Several months later, I finally saved up enough money to purchase the system bundled with Mario 64. I loved the game dearly back then, and to this day I still love this game. It still looks, feels and plays unlike any other game that came out during that era. While Zelda Ocarina of Time is similar graphics-wise, that game is so great in it's own right that both games deserve to be recognized separately.Mario 64 is a perfect launch game for the Nintendo 64 home console system. Looking at the controller for the N64, one might have been understandably skeptical due to the layout. However, Mario 64 is actually very easy to control and is a good introduction to getting gamer's accustomed to the new feel of the controller and it's new button layout.When I say the controls for this game are very simple, I must also mention that Mario is capable of many actions. Mario can walk, run, crawl, jump, triple jump, backflip, side somersault, wall kick, swim, climb, punch, kick, slide, fly, shoot from a cannon, butt-splash, hang, hand-over-hand, crouch, surf on koopa shells, and even look around. While this scope of actions seems like a lot and likely difficult to master, the reality is that yes, it is alot but is not difficult at all to master. A few of the skills, such as wall kicking or flying take some practice to master, but the majority of Mario's actions are very easy to master, which results in very fluid gameplay and the sensation of actually being Mario.The camera angles are manageable considering you have control over them. You might find yourself slightly frustrated with it in certain enclosed areas (such as Boo's Haunted House) but for the most part, the camera angles are very functional. The gameplay is extremely fun with a very gradual learning curve. While you only need 60 stars to complete the game, players looking to one-up the challenge can elect to try and collect all 120 stars, which requires true mastery of the game.The music is outstanding. Koji Kondo, also famous for the Ocarina of Time music, did all the music for Mario 64 and succeeded in composing very memorable and enjoyable tunes. My personal favorite is and will always be the Jolly Rodger Bay / Dire Dire Docks music.The level design is unique with some truly large levels offering tons of exploration. Mario will find himself in sunken ships, caves with toxic gas, inside a volcano, a pyramid, in a desert, a fortress in the sky, sliding down slippery snowy slopes, and even inside a giant strange clock. This game is filled with fun challenges and hours of terrific gameplay. I don't believe I've ever met anyone that didn't find this game fun to play.No, Luigi is not in the game. There was a major hoax citing ridiculous methods that would unlock Luigi, but all proved untrue. Kind of strange Luigi wasn't in the game, but not that big of a deal.Mario 64 is well loved and remembered, but it is kind of strange that the Nintendo 64's launch game is almost incomparable to the entire library of games that followed. Super Mario World on Super Nintendo was a gem, but there were other great games in the SNES library. However, with the Nintendo 64, Super Mario 64 along with Zelda Ocarina of Time stand head and shoulders above pretty much every game in the Nintendo 64 library, which is disappointing considering that we see the Nintendo 64 was capable of supporting top-notch games. The Nintendo 64 library just didn't manage to produce games that lived up to the original launch game.In the end, Mario 64 will always be remembered as the revolutionary classic that literally defined the Nintendo 64-bit era.",Mario Kicks Off The 64-Bit Era In Style
371,Nintendo,5,"15 years later, still a great game.This is a classic in every sense of the word.It not only redefined the Mario Franchise. it redefined 3D gaming.It is a must have it you still own a N64.",Super Mario 64
372,Nintendo,4,"i found this game to be a challenge at first, used to the old side-scrolling games of mario it took some time to get used to the fact its now in 3D.if you like mario you will love thi 3D game.",a challenge
373,Nintendo,5,"REGISTER NOW!UsernameBy now, many Mario fans have taken a look at either the Japanese or U.S. version of Super Mario 64, so we'll spare you (most of) the hype and rhetoric. Having said that, it must be stated that SM64 is the greatest videogame to date, and one which all games, regardless of genre, will be judged henceforth. Nintendo set itself a nearly impossible goal and achieved it with SM64. Look closely, Mario's lineage is 2D -- not ideal material upon which to base the most intensely scrutinized 3D videogame ever. But videogames are, in the end, meant to entertain. And entertainment is at the heart of this fantastic title.Like many previous Mario games, experimentation is integral to the experience of playing. You must explore everything, leave no rock unturned, no mushroom mute, no door unopened. Mario himself has so many possible movements, and the environment is so intensely interactive, that even the least experimental players will spend hours on the first level without achieving anything in particular. The game is initially less accessible than previous Mario titles, although the three-pronged analog controller isn't really where the difficulty lies -- the joypad itself performs excellently. Overall, the biggest obstacle in the game is finding the correct viewpoint. The camera, which moves on its own (unless directed manually by using the four gold buttons), tries to find the optimal angle to view the action, though occasionally you're simply not able to see where you're going. Additionally, frustration sets in as you spin the camera around while simultaneously attempting to run across a moving plank or tip-toeing across a tiny ledge. But getting the hang of SM64 is all a matter of practice , and as soon you catch on, you will execute these skills unconsciously. The variety of levels and scale each world is simply breathtaking. The game consists of 15 massive courses in which Mario can attain seven stars per course, with numerous secret areas and bonuses, including 15 extra stars (for a total or 120 stars). It'll surely take the average gamer 60 hours to reach the third and final Bowser and free the princess (not to mention find Yoshi), so the game's replay value is bountiful. And despite all of their saccharin-sweet cuteness, the graphics are magnificent. Shigeru Miyamoto's dream of producing an interactive cartoon has been fully realized -- the animation is lavish, the textures rich, and even the most superfluous touches have been completely executed. SM64 is not perfect, however. Despite the efficiency of the hardware's Load Management, draw-in is noticeable, and occasionally gamers will look right through walls or objects. Still, this is as close to perfection a game has ever been (64-bit, no less). Super Mario 64 also puts Nintendo's preference of &quot;silicon over CDs&quot; to the test, with pleasingly familiar results. Most owners of either a Saturn or a PlayStation (or both), have by now acclimated to long load times, though grumblingly. Super Mario 64 will remind them of how gaming used to be: load time is nil, and reaching a playable level is only a matter of seconds. From the time you switch on the unit until you're done, the flow is seamless, and moving from one game area to another is instantaneous. Nintendo's musical prodigy, Koji Kondo, turns in an inspired performance, somehow finding room on the small cartridge to create the appropriate music for each world. Even though some tracks are cheesy, others, like the sitar-laden score of the first fire level, are more than effective in setting the mood for the level, and are as atmospheric as any Redbook audio. Also impressive are the sound effects: Mario's onscreen antics are matched by grunts, whoops, and hollers, fleshing out his spunky personality. As a whole, the flagship N64 game more than makes up for any painful delay (or delays) imposed upon the unit's release. SM64 is complete in every way, and the challenging experience of working toward each new level is far greater than the game's minimal flaws. Nintendo's craftsmanship and zeal for creating fantastically enjoyable games has never shown through more than in Super Mario 64. Nintendo 64's early flagship title demonstrates the power of the hardware as well as the creative genius of Miyamoto and team. Not only does the game obliterate every platformer before it in terms of visual finesse, it plays just as well if not infinitely better than previous 2D incarnations of the Mario franchise. 3D worlds are huge and cleverly laid-out so that there's never a dull moment. Secrets play a huge part of the experience, recapturing the classic gameplay style of the series. In fact, this game is exactly as one might hope it would be: Mario in 3D. More freedom, more space, more options, better graphics, improved and elaborated control schemes -- it's all there. Possibly the greatest videogame achievement ever. Don't rent. Buy.",Best action/adventure game for N64
374,Nintendo,4,"great graphics, good gameplay. if you want a challenging game, get this one. its kinda hard, it'll keep you busy for a couple of weeks.",GREAT GAME!!
375,Nintendo,5,"This game is great!!!!!!! I played a friends, and then they gave it to me.. Ive beat it!! I still have to try to get all the stars, but I will!! The game is REAL fun and interactive with many great lands and levels to get the stars, and fun bosses!! The game is just REALLY great, I really love it!! IT ROCKS!!!!",Woah A GREAT GAME
376,Nintendo,5,"Super Mario 64(1997) When I first got Nintendo 64,it came with Super Mario 64.When the system was hooked up,I put in the game,and was amazed on how the graphics were!It was excellent.The graphics were great,the music was cool,and Mario never looked better!This game is for everyone.I thought Banjo-Kazooie was a great game,but move over Banjo,Mario is back!The best game ever.Features new worlds,characters,setting,and don't worry some of the old villians from the early Mario games are here,and can't forget Bowser and Princess Toadstool(Peach).Better than any 64 game ever made!",MARIO'S BEST GAME EVER!
377,Nintendo,4,"I love this game. I have overall, like I said, 4 out of 5, highly recommend it to anyone who loves great games and platformers.",One of the top 5 n64 games
378,Nintendo,5,"Why is this on the list, because for the time it was the cream of the crop. And its also one of the funnest Mario games you'll ever play. The worlds look great, lots of free roaming and neverending gameplay is why this game makes the list. Still love it.""",My Graphical Review #9
379,Nintendo,5,"Super Mario 64 is one of the best games ever.It's a classic, no Mario fan should be without it.Now, onto the reveiw:Controls:9.5/10It's pretty good compaired to some games, but most games have much smoother control.But since this is one of the first N64 games, I'm going to give it a good rating considering there are no PS2s, GCs, or Xboxs.There's mario's famous jump, double jump, and triple jump.The double and triple jumps can be performed by timing when you press the A button.There is also the groundpound aka buttstomp and other confusing jumps.Also, Mario can pick up and throw various items, climb walls using the wall jump,and punch and kick.The reson why this game's getting a 9.5 is because some jumps can be hard to master, and controlling Mario can sometimes be hard.Graphics:10/10Like I said:This is one of the first Nintendo 64 games!So, it's okay that the graphics are a little blocky and not very detailed.The graphics are very well done.Replay Value:7/10The point of the game is to retrieve all of the castle's power stars and save princess Peach.There are 120 in all.You only need 70 to beat the game.Sure, it's fun to go back and beat the game a couple more times.But how much time are you going to spend getting all 120?Some stars are very hard to get, and after a couple of times, you might get frusterated and just give up!Overall:10/10Super Mario 64 is a brilliant game.Mario can be turned into metal Mario, invisible and fly by wearing special caps that last a certain amount of time.He can shoot from cannons and swing Bowser around by the tail.The courses are cleverly designed, everything is almost perfect.I use the word ""almost"" because nothing is perfect.",Mario goes 3D
398,Nintendo,5,"I did not play this on N64, but I did play it in the arcade! It is such a wonderful and awesome game it is not even the least bit funny! The graphics rock, the arenas are both cool looking and interesting, there are many cool moves each of the fighters have, and the endings are movies! I have won this game four times, all four as none other than Scorpion, my favorite MK fighter(4 times I won MK4! Perfect fit!). I love this game, it is cooler than nearly any game I know, there are some of the coolest fighters ever along with Scorpion in it, and I plan to get it for my computer. Period.",Mortal Kombat 4 true fans only!
399,Nintendo,5,"Despite mixed emotions from reviewers all over, Mortal Kombat 4 is an awesome fighting game. Taking the once 2-D game into 3-D now adds alot of depth. The game moves just as smoothly and as fast as the past games so, those who still have the 'twitch' when it comes to fighting games, will feel right at home. I remember when I played this at the arcade at our local mall when it first came out. I went up against a 12 year old kid and got my tail kicked by him on it but I was tickled to just get to play it. I'm tickled it's out for the systems. Definitely worth checking out. Collect it if you can.",Mortal Komat 4 is awesome....
400,Nintendo,5,This was my a;ll time favorite both on the arcade and at home. Great classic as far as fighting games went back in it's time. Works wonderfully! Thanks so much.,Hellz yeah!
401,Nintendo,5,I like Nintendo 64 also I really enjoy watching the Mortal Kombat movies and playing the Mortal Kombat games Yeah!!,Great game
403,Nintendo,5,"Now I'll be reviewing Mortal Kombat 4 which is hated by some some do like it they The MK Team was trying to change it with the times & I'll admit it's not as good as Mortal Kombat II, 3, Ultimate Mortal Kombat 3 or Mortal Kombat Trilogy it has it's problems but I like it. MK 4 came out in The Summer of 1997 it was the last Mortal Kombat game to be in arcades most of the principle characters return Liu Kang, Raiden, Johnny Cage, Reptile Sub Zero & Scorpion. Goro returns which kind of pi s  s  es me off 1 he's harder than he was in MK 1 or MK Trilogy 2 he wasn't even in MK 4. You fought Quan Chi as The sub boss. Jax & Sony are back.  Some of the newer characters I didn't care for like Reiko he was a poor substitute for Noob Saibot but Noob is a secret character he has no ending though. Goro is another secret character & he has no ending so it's pretty pointless. I hate Kai. Jarek is just another poor substitute for Kano. Ilike Fujin Quan Chi Tanya is alright. Shinnok is cool to play as. Story is Shinnok escaped The Neterreln thousands & thousands of years ago Shinnok was an Elder God he betrayed them he needs this powerful amulant. Raiden & Shinnok fought over it & ended with millions of people dying Shinnok was banished to The Neterreln. While The Invasion Of Earthrelm was going on Noob Saibot helped Quan Ch get Shinnok out of The Neterreln. Shinnok overtaken Edina takes Kitana hostage. Kitana is Liu Kang's love of his life all around good time girl. So Liu Kang helps Raiden. Shinnok has killed most of The Elder Gods except for A Wind God Fujin. Quan Chi & Scorpion have a history he tells Scorpion yes that Sub Zero is lying about being a brother that he ready killed his clan & his family. Also Tanya a new fighter & Reptile join to help Shinnok. Tanya's job is trap Liu Kang & have him killed & if you're seen her ending she does it's not official Liu Kang lives on until MK V. Shinnok agrees to send him back in time to his original race if he helps him Reptile is lied to again Since Shinnok is a fallen Elder God the battle can be won by Motals. Jax & Sonya are hunting down A Black Dragon guy named Jarek & if you have beat this game as Jax it's a really bad a  s  s ending. The FMV endings look better on The PS1. It's not perfect the main boss Shinnok I Quan Chi should've been the boss instead he's in most of the endings.  Nothing wrong with Shinnok I'll say this he's better than The Dragon King or Blaxe cause they were straight forward run of the mill monsters. But when you compare him to Shang Tsung or Shao Kahn he doesn't measure up. The game has a lot of in your face gore. This game got ported to The Playstation & Nintendo 64 & an expanded version called Motal Kombat Gold on The Sega Dreamcast. The 64 version has the advantage that it's a cartridge no load time but The 64 controller isn't made for fighting games. The Playstation version has better picture quality for the endings & you can get an arcade stick for it. I've never played or have Dreamcast but I've heard MK Gold is glitchy but Kung Lao, Baraka Kitana, are added I think it has Millena & Cyrax. I don't know if MAME will run it. This woulalso be the last game Of  The Boon Tobias era. Next is going to be an all time gulity pleasure Motal Kombat Anhillation.",MK 4 review
404,Nintendo,5,"This game is a few years old, of course, but I was so pleased with it that I played it all last night after it was shipped to me. Definitely the best fighting game for the fading N64 platform. It is somewhat easy on the easy settings (almost too easy mind you), and as you increase the challenge level, the computer opponents increase in ability almost 10 fold.The only gripe that I have is that some moves are just not condusive to being made on the N64 controller. My hands also wanted to keep sliding over into the traditional n64 grip on the controller (with the stick and not the pad), but this game does not play well with the stick and thus you have to use the pad. That will feel weird at first. You can re-map the buttons to better suite your needs, but if you do, other moves will be more difficult to pull off as well. For instance, Sub-Zero's famous slide is almost impossible to do without taking your right hand off the controller and repositioning it on the correct buttons to make him do his slide. While you're doing this, you're getting your butt kicked because how are you going to concentrate on where the buttons are during the fight?I still give it 5 stars because those problems are not really that significant in the long run. The combo system is wonderful, and anyone who is looking for a good fighting game on the N64 console should pick this one up. With the price that it is at now, it is very affordable too. I highly recommend it.","Just got it delivered, and it is wonderful!"
405,Nintendo,4,"THIS IS A LITTLE SUPERIOR TO ITS PLAYSTATION VERSION. THE GRAPHICS ARE BETTER, THE CONTROLS ARE A LITTLE BETTER, AND IT'S A LITLE MORE FUN. THIS IS A GREAT GAME. AND I THINK THIS SHOULD PLEASE ALL MORTAL KOMBAT FANS. IF YOU STILL HAVE YOUR NINTENDO 64 AND YOU DON'T HAVE THIS GAME, GET IT NOW!",A GREAT GAME; 4.5 STARS
406,Nintendo,4,"I had this game given to me for free years ago on the PC format. I liked it, but for some reason it crashed on me one day and I mustve done something to the disc, 'cause it never worked or would reinstall on any computer after that.All these years later I've just picked it up, second hand, for the N64. And I must say there is not really any difference between the PC version and the 64 version, which is a good thing!The only difference is in the movies. The PC and I 'spose gaystation version had the movies & ending in video form, where as the 64 replicates them the same way using the polygons of the 3d characters themselves. I have no complaint about it, I like it wether it's video form, or 3D poly form. They both still tell the same story. Except Reiko who just walks off into a portal.. the other versions show what happens when he goes into the portal, he puts on his Shoa Kahn mask!!!! shame thats not in it.All the codes and moves where the same, and I like the fact that the PRACTIVE mode allows you to press pause and choose a list that displays all the characters moves, fatalitys and weapens etc... tho, i'm really kind of sick of the combinations of move lifts, which makes it great to just go into the options, highlight ""continues #"" and hold down block+run untill it takes you to the hidden menu where you can turn on auto fatalitys and stuff.The only bad thing I can say about the game is what it should have had included. It needed to be fixed so that the auto fatalitys worked like in MK: TRILOGY (All platforms EXCEPT the N64 version) where each button freformed a diffrent fatality (2 fats, freindship, babality etc..) that about it.This game is one of the best head to head fighter games. Unfortunatly the team at Crapcom decided to make a billion versions of Street Fighter for every other system... talk about over kill... but they didnt wanna make one for the 64, so thats there loss, which means Mortal Kombat is the best head to head fighter on the 64 if you ask me.This game is actualy converted to the 64 straight from the arcade and then extras where added in after that, which makes it better then the arcade. Like the fact you can play as Goro & Noobsaibot, and a skinless character named Meat (go to GameFaq,com for the codes)MK is the best head to head fighter on the N64 in this realm.",Choose Your Destiny
407,Nintendo,5,"MK4 IS A SUPERIOR FIGHTING GAME. MY MOUTH IS WATERING FOR MORTAL KOMBAT DEADLY ALLIANCE. IN MK4 THERE ARE THE CLASSIC FIGHTERS (SCORPION, SUBZERO, REPTILE, SONYA, LIU KANG & JAX). PLUS SOME FIGHTERS THAT WERE INTRODUCED IN THE FLAWED ""SUBZERO: MYTHOLIOGIES"" (QUAN CHI & SHINNOCK) PLUS NEW FOR MK4 (TANYA, FUGIN, KIA, RECKO & JAREK) THERE'S A TOTAL OF 15 FIGHTERS WITH 2 HIDDEN FIGHTERS (17 ALL TOGETHER). THIS GAME MOVES VERY FAST IF YOU KNOW HOW TO PLAY IT. BUT UNTIL THEN YOUR FIGHTER MAY LOOK A LITTLE SILLY JUMPING AROUND WHILE YOUR GETTING THE HANG OF THINGS. PERSONALLY I LIKE THE MORTAL KOMBAT KOMBO SYSTEM AND OVER ALL FORMULA BETTER THAN ANY OTHER FIGHTING GAME. FAVORITE FIGHTERS R' QUAN CHI, REPTILE, SUBZERO & LIU KANG. LEAST FAVORITES R'... OH I LIKE'M ALL. WANNA CHEAT MENU FOR EASY FATALITIES? TRY THIS: GO TO OPTIONS, HIGHLIGHT 'CONTINUES' HOLD BLOCK & RUN AT THE SAME TIME FOR ABOUT 5 SECONDS, YOU WILL HEAR ""OUTSTANDING"" CONTINUE TO HOLD THE BUTTONS FOR 3 MORE SECONDS. A MENU WILL APPEAR. NOW WHEN IT SAYS 'FINISH HIM' YOU MAY PERFORM A FATALITY BY HOLDING DOWN & PRESSING THE B BUTTON.",ADDICTION IS BAD!!
408,Nintendo,5,"The first time I played this game, I was in the mall and it was cool! So I decided to get it when it came out. It's a lot more different looking than MK Trilogy. It looks more realistic also. The title says it all.....",2nd best to Deadly Alliance
409,Nintendo,5,"Mortal Kombat is a totally cool fighting game series. Digitized and bloody fighting combined with neck-breaking, spine-ripping fatality moves make the series seem like gold. But I personally find the transition from 2D to 3D for this series scary at first glance. I originally thought the fatalities would end up being like horror movie scenes. However, I ended up sticking with it.In Arcade mode, there were about 5 or 6 difficulty modes. In Mortal Kombat on the SNES, I played well on it. In Mortal Kombat 2 on Game Boy, I was able to tackle Hard mode. In Mortal Kombat 4 for Game Boy, I can beat Master mode, but that version of this game was too easy. Here, I got my butt kicked even on Normal mode! The game is pretty challenging, but I think if a player's good enough, he can whop through easily.The gameplay is traditional Mortal Kombat fighting action. There are also some new moves, such as twisting someone's leg.The graphics are also really great, especially considering some of the Nintendo 64's limits, such as the 2D blood during the Game Over screen.And of course, the sound is top-notch.There are very few fighting games for the Nintendo 64, and this is your saving grace for your virtual strength.",Flawless Victory
437,Nintendo,5,"Sup dawg. Let's be serious here. I am not in any way the God who made Nintendo. I am however the God of BattleTanx. From exploding nukes, to mini howitzers, to the Flash being incarnated into a Tank. This game has it all. Call of Duty ain't got a thing on this beauty. You can kidnap queens, you can dominate the world map, you can even stand around like a pacifist and let yourself die. This game has what YOU want. This game has what YOU need. YOU MUST OBTAIN BATTLETANX!",Who doesn't love BattleTanx?
438,Nintendo,4,"I picked this up the other day. It only took a few hours to finish the 1-player mode, but I suppose the fact that I'd previously played BattleTanx: Global Assault on PS1 helped me out a little.Story: Some virus gets out of control and eliminates 99.9% of the females on planet earth. This dude named Griffin is in love with this girl, and then the government comes and takes her away. Meanwhile, gangster militias that are armed with Tanks take over the US and likely the rest of the world. Griffin vows to get his girlfriend back and save America from the various Tank gangs.Gameplay: You play the entire campaign through in your stereotypical mock Abrams tank, blasting through enemy defenses and rescuing (or kidnapping???) women. Your tribal army needs women to stay in existence. Different gangs have different types of tanks. There are a variety of powerups for your tank like swarmer missiles, guided missiles, lasers, and gun buddies you can set down to defend areas. Most of the missions remind me of a multiplayer session of ""Capture the Flag"" from any number of FPS games. BattleTanx's single-player is unique in that regard.Controls: They work pretty good. No complaints.Multiplayer: There's no co-op campaign. BOO! :P You can play through various types of matches (most of which resemble the single-player levels) against friends or the AI. You can use the tanks of enemy games in the multi-player. That's all good and well, I guess, but I know I can blow my friends to kingdom come. What I really wanted was to be able to play it through the campaign on 2 players.Graphics: They're early N64, but they look alright. I don't like the fact that your main tank in single-player looks so cartoony. The comic-style storytelling is unique, and I think they're way better than PS1 Global Assault's campy voice-acting.If you're a fan of the BattleTanx series, I suppose owning (what I assume is) the first entry is important. However, if I had to choose between this game and its sequel, I would choose the latter due to its better single-player campaign.",Pretty Fair
439,Nintendo,5,I Used to play this game with my dad all the time when I was younger! I Actually ordered it recently to play with him again when my Nintendo 64 stopped working. Ha,Fun to play
440,Nintendo,5,"The main game is ok, but the multiplay game is hella fun! Grab a friend or two and play all night. I never get tired of Battletanx.",One awesome multiplayer game
441,Nintendo,5,"Buy it. Play Battlelord mode with four teams, preferably on the Las Vegas map. That's about all you'd do anyway. Don't bother with the singleplayer, it's garbage. I didn't bother finishing it. I played the first five or six levels, I'd guess, and it was so easy and the story was so retarded that I just didn't care anymore. The multiplayer is where it's at. Totally intense. You play as different factions, each one with a slightly different tank set(there are only three kinds of tank--Goliath, the generic kind, and a super fast little one w/ only machine guns, the tankset just determines how many of each you'll get...some are only goliaths or the little ones, and things like that). Each faction also has a special starting weapon. Guided missiles(which are VERY good against base defenses since you don't have to go in there and get pelted) cloaking, shields, swarm missiles, etc.So, yeah, the multiplayer is simply amazing and the game is definitely cheap enough by now that if you see it you should buy it without question. Don't worry about the graphics. You won't notice when you're dodging guided missiles, goliath tanks, and mines trying to get the queenlord back to your base so you can win the round.Also, if you do get it, you might consider setting the control setup to DRIVER because the default control setup is kinda deplorable.",yes
442,Nintendo,5,"This game is great. You can either duel it out with up to 3 of you're freinds(plus you) or do a single player campaign. Let me explain single player campaign first. A deadly virus kills 99% of women in the game and so the National Guard takes the reamaining women to a Quarantine Zone. In the game,you are Griffin Spade and you must rescue Madison from the Federal Relocation Forces(earlier reffered to as the National Guard). To progress in the game,you must destroy enemy tanks and bunkers,destroy enemy bases prior to rescueing the queenlords inside them(the last base is the Quarantine Zone in Snfrinsisco),take the queenlords to you're base via you're tank,earn new types of Tanks as you progress(Goliath,M1A1,and a minature one),gain ally tanks by earning points(note:you can't get ally tanks until after rescueing the first qeenlord),and gain Power Ups which provide you're tank with sheilds,replacement armor(if you're tank gets damaged),weapons,and ammo. The capaign mode is really fun and has good replay value(considering you can get more tanks if you get more points than you did lst time),but it's still good to do multiplayer modes with freinds for both practice(to prepair for campaign mode) and fresh challenges(if you've beat campaign mode more than once). Plus campaign mode includes bonus rounds where you can earn extra points. Okay here's a list of all the multiplayer modes:Deathmatch:You must be on you're own against other players for this one,but you can get automatick gun terrets to assist you.Annilation:Depending on the gang you choose,you get a certain number of Goliaths,minature tanks(similar in size to gun terrets,and of course,M1A1's.  Battlord:Simply steal enemy queenlords.  Strategy is greatly involved as they're are 3+ ways to get past a enemy Goliath tank(fire guided missiles from your own base,move in and out fast with a moto tank,head on attack,lay mines on its track,or place a neough gun buddies to take it down.  Defense measures include protecting your goliath tank,laying mine around your base,switching to goliath tank,or placing gun buddies.",Awesome game!
454,Nintendo,5,with this racing game you actually race across the country from state to state. some of the vehicles that you can drive are a bus cop cars there are two different color cop cars both different top speeds an old roadster and lots more.  there are at least 12 maps to choose from.  enjoy.,old school racing
457,Nintendo,5,"I thought this game was actually very good for a racing game on the N64 so so early of a release. This is before alot of the other much better racing games came out and I was suprised to find such a fun game.However the game can get very anoying with the way the car crashes work out, some of the races are very repetitive and you really wont be finding any good bonus features that will make you excitited to play it after wards. The records of your times in races is erased every time you turn off your system, I'm not sure if that has something to do with a pack of some sort but it sucks.Still like I said earlier, this is an early title for the N64, you will be amazed at how well such a game so early is. Buy it if your into race games, ignore it if your looking for the best.",A fascinating game for the N64
458,Nintendo,5,"This is one of the funnest, most addictive game I've ever play. You start out with 7 cars: A type I don't remember, a lexus, a racecar, and using the cheat: A jeep, bus, and police car.At the beginning, a bikini babe waves the flag and you cruise down famous landmarks like San Fransisco or Grand Canyon, etc. It's high-speed action from there! You can turn traffic on or off, and you can crash into cars hard, but you always keep on goin'.GraFX: 3* This is primitive N64Sound: 5* The soundtrack is the best!Gameplay: 5*Fun: 9999999999999999999999999* IT'S THE BOMBOverall: 9999999999999999999999999999999999999999999999999999999*Overall, this is one of the best games ever",Great Game
462,Nintendo,5,"Note: This review is going to be short, since there isn't really much to say about the game.Cruis'n USA isn't actually as bad the averaged out Amazon rating says. There's some good arcade-style racing here. You may not be interested in this category if you like games like Mario Kart, but it's still a pretty good game. Granted, there are some pretty cheesy things that have been said in-game (""Wow, so THIS is the Grand Canyon!""), but you can get used to that easily.Another thing that some may complain about is that the game is short. You can beat the game in a little less than a half hour. But I don't care about how long a game is. It just needs to fit with its price...and boy, do you have a chance of buying a used copy for a few bucks.The game is like Rad Racer on the NES, but 10 times better. If you like games that are similar to Rad Racer, Ridge Racer, or maybe Need for Speed, then Cruis'n USA is definitely something to buy.",Want some good arcade racing? Here it is
463,Nintendo,4,"Unlike some other reviewers I actually found that this game was enjoyable. The only complaint I have is that the graphics looked like they belonged to a Super Nintendo. Besides that the game is awesome.The basic outline of the game is that you race the USA from California to Washington DC. Each level gets harder as you pass along but not to worry. Once you get the hang of the game you will beat the level after a few tries. Each time you complete the whole entire racee (California to D.C.) you will earn a faster car.So, all in all Crus n' USA is a pretty enjoyable game. Buy and enjoy.HAPPY GAMING!",Pretty Good
464,Nintendo,5,Do you remember sitting behind the steering wheel at the arcade and playing this game? I know I do! Brings back a lot of memories!,Awesome!
465,Nintendo,5,This is fun I think it is a little less fun the next one crusin world because the game playthrough always follows the exact same path and the tracks are all fairly boring.,Crusin.
466,Nintendo,5,with this racing game you actually race across the country from state to state. some of the vehicles that you can drive are a bus cop cars there are two different color cop cars both different top speeds an old roadster and lots more.  there are at least 12 maps to choose from.  enjoy.,old school racing
469,Nintendo,5,"I thought this game was actually very good for a racing game on the N64 so so early of a release. This is before alot of the other much better racing games came out and I was suprised to find such a fun game.However the game can get very anoying with the way the car crashes work out, some of the races are very repetitive and you really wont be finding any good bonus features that will make you excitited to play it after wards. The records of your times in races is erased every time you turn off your system, I'm not sure if that has something to do with a pack of some sort but it sucks.Still like I said earlier, this is an early title for the N64, you will be amazed at how well such a game so early is. Buy it if your into race games, ignore it if your looking for the best.",A fascinating game for the N64
470,Nintendo,5,"This is one of the funnest, most addictive game I've ever play. You start out with 7 cars: A type I don't remember, a lexus, a racecar, and using the cheat: A jeep, bus, and police car.At the beginning, a bikini babe waves the flag and you cruise down famous landmarks like San Fransisco or Grand Canyon, etc. It's high-speed action from there! You can turn traffic on or off, and you can crash into cars hard, but you always keep on goin'.GraFX: 3* This is primitive N64Sound: 5* The soundtrack is the best!Gameplay: 5*Fun: 9999999999999999999999999* IT'S THE BOMBOverall: 9999999999999999999999999999999999999999999999999999999*Overall, this is one of the best games ever",Great Game
474,Nintendo,5,"Note: This review is going to be short, since there isn't really much to say about the game.Cruis'n USA isn't actually as bad the averaged out Amazon rating says. There's some good arcade-style racing here. You may not be interested in this category if you like games like Mario Kart, but it's still a pretty good game. Granted, there are some pretty cheesy things that have been said in-game (""Wow, so THIS is the Grand Canyon!""), but you can get used to that easily.Another thing that some may complain about is that the game is short. You can beat the game in a little less than a half hour. But I don't care about how long a game is. It just needs to fit with its price...and boy, do you have a chance of buying a used copy for a few bucks.The game is like Rad Racer on the NES, but 10 times better. If you like games that are similar to Rad Racer, Ridge Racer, or maybe Need for Speed, then Cruis'n USA is definitely something to buy.",Want some good arcade racing? Here it is
475,Nintendo,4,"Unlike some other reviewers I actually found that this game was enjoyable. The only complaint I have is that the graphics looked like they belonged to a Super Nintendo. Besides that the game is awesome.The basic outline of the game is that you race the USA from California to Washington DC. Each level gets harder as you pass along but not to worry. Once you get the hang of the game you will beat the level after a few tries. Each time you complete the whole entire racee (California to D.C.) you will earn a faster car.So, all in all Crus n' USA is a pretty enjoyable game. Buy and enjoy.HAPPY GAMING!",Pretty Good
476,Nintendo,5,Do you remember sitting behind the steering wheel at the arcade and playing this game? I know I do! Brings back a lot of memories!,Awesome!
