Unnamed: 0,Topic2: Problemas de funcionamiento,Topic6: Falta de metodos de importacion de datos,Topic8: Falta de funciones y de opciones de calidad de vida,Topic12:  Problemas Intalacion nueva version,Dom_Topic
5484,0.45,0.01,0.01,0.28,2
5485,0.55,0.08,0.11,0.02,2
5486,0.22,0.03,0.04,0.16,2
5487,0.65,0.02,0.02,0.03,2
5488,0.13,0.05,0.05,0.05,2
5489,0.28,0.04,0.04,0.06,2
5490,0.53,0.09,0.02,0.03,2
5491,0.62,0.02,0.02,0.08,2
5492,0.51,0.01,0.06,0.11,2
5493,0.7,0.02,0.02,0.02,2
5494,0.38,0.3,0.01,0.08,2
5495,0.26,0.08,0.03,0.06,2
5496,0.55,0.03,0.03,0.03,2
5497,0.41,0.03,0.03,0.04,2
5498,0.59,0.02,0.02,0.12,2
5499,0.46,0.06,0.02,0.03,2
5500,0.55,0.07,0.04,0.05,2
5501,0.2,0.03,0.03,0.2,2
5502,0.62,0.07,0.01,0.11,2
5503,0.41,0.03,0.07,0.1,2
5504,0.71,0.04,0.01,0.03,2
5505,0.3,0.04,0.04,0.04,2
5506,0.58,0.02,0.02,0.1,2
5507,0.64,0.02,0.02,0.02,2
5508,0.61,0.01,0.01,0.18,2
5509,0.29,0.05,0.04,0.06,2
5510,0.62,0.02,0.02,0.05,2
5511,0.73,0.01,0.02,0.02,2
5512,0.55,0.02,0.02,0.03,2
5513,0.63,0.06,0.01,0.06,2
5514,0.44,0.03,0.05,0.04,2
5515,0.69,0.01,0.01,0.15,2
5516,0.31,0.03,0.04,0.14,2
5517,0.54,0.1,0.03,0.03,2
5518,0.56,0.02,0.05,0.03,2
5519,0.62,0.02,0.02,0.02,2
5520,0.53,0.21,0.01,0.02,2
5521,0.76,0.01,0.1,0.02,2
5522,0.05,0.04,0.05,0.27,12
5523,0.32,0.03,0.03,0.12,2
5524,0.26,0.11,0.03,0.03,2
5525,0.35,0.03,0.05,0.04,2
5526,0.49,0.12,0.02,0.08,2
5527,0.25,0.04,0.1,0.06,2
5528,0.7,0.01,0.03,0.03,2
5529,0.7,0.03,0.01,0.05,2
5530,0.29,0.02,0.02,0.3,12
5531,0.57,0.02,0.02,0.03,2
5532,0.16,0.04,0.04,0.14,2
5533,0.56,0.02,0.02,0.02,2
5534,0.25,0.04,0.03,0.31,12
5535,0.57,0.03,0.02,0.07,2
5536,0.54,0.02,0.02,0.03,2
5537,0.41,0.04,0.04,0.03,2
5538,0.69,0.03,0.02,0.08,2
5539,0.66,0.01,0.02,0.11,2
5540,0.47,0.08,0.1,0.02,2
5541,0.12,0.05,0.05,0.05,2
5542,0.64,0.02,0.02,0.02,2
5543,0.58,0.02,0.09,0.02,2
5544,0.32,0.04,0.05,0.06,2
5545,0.58,0.02,0.02,0.05,2
5546,0.32,0.07,0.03,0.08,2
5547,0.83,0.04,0.01,0.01,2
5548,0.06,0.04,0.04,0.26,12
5549,0.72,0.13,0.01,0.02,2
5550,0.45,0.04,0.03,0.02,2
5551,0.27,0.04,0.04,0.04,2
5552,0.72,0.01,0.01,0.02,2
5553,0.5,0.03,0.03,0.03,2
5554,0.09,0.04,0.1,0.04,8
5555,0.5,0.02,0.04,0.04,2
5556,0.61,0.02,0.01,0.16,2
5557,0.37,0.03,0.03,0.03,2
5558,0.8,0.01,0.01,0.02,2
5559,0.32,0.02,0.02,0.26,2
5560,0.45,0.03,0.03,0.03,2
5561,0.4,0.03,0.05,0.12,2
5562,0.46,0.02,0.03,0.03,2
5563,0.33,0.04,0.03,0.12,2
5564,0.55,0.01,0.01,0.26,2
5565,0.08,0.03,0.02,0.52,12
5566,0.64,0.02,0.02,0.08,2
5567,0.67,0.05,0.02,0.01,2
5568,0.47,0.02,0.02,0.22,2
5569,0.27,0.04,0.04,0.05,2
5570,0.69,0.01,0.01,0.18,2
5571,0.31,0.03,0.03,0.12,2
5572,0.09,0.03,0.03,0.44,12
5573,0.67,0.01,0.01,0.1,2
5574,0.45,0.02,0.01,0.43,2
5575,0.33,0.01,0.03,0.4,12
5576,0.36,0.03,0.03,0.16,2
5577,0.16,0.11,0.05,0.05,2
5578,0.06,0.04,0.04,0.23,12
5579,0.06,0.04,0.04,0.21,12
5580,0.21,0.04,0.04,0.04,2
5581,0.18,0.06,0.04,0.04,2
5582,0.39,0.03,0.03,0.05,2
5583,0.32,0.04,0.03,0.04,2
5584,0.26,0.04,0.04,0.04,2
5585,0.31,0.03,0.03,0.15,2
5586,0.23,0.05,0.03,0.21,2
5587,0.48,0.03,0.04,0.04,2
5588,0.26,0.04,0.04,0.1,2
5589,0.29,0.04,0.04,0.06,2
5590,0.75,0.01,0.01,0.05,2
5591,0.27,0.02,0.02,0.45,12
5592,0.42,0.03,0.03,0.05,2
5593,0.21,0.04,0.04,0.05,2
5594,0.54,0.04,0.03,0.02,2
5595,0.07,0.05,0.05,0.05,2
5596,0.65,0.02,0.01,0.08,2
5597,0.58,0.03,0.02,0.03,2
5598,0.58,0.01,0.01,0.17,2
5599,0.36,0.02,0.02,0.33,2
5600,0.04,0.04,0.04,0.2,12
5601,0.36,0.03,0.03,0.04,2
5602,0.09,0.11,0.12,0.12,8
5603,0.56,0.02,0.02,0.04,2
5604,0.22,0.04,0.04,0.11,2
5605,0.38,0.03,0.03,0.04,2
5606,0.69,0.02,0.02,0.02,2
5607,0.14,0.04,0.04,0.1,2
5608,0.26,0.03,0.03,0.15,2
5609,0.42,0.03,0.04,0.03,2
5610,0.13,0.04,0.04,0.21,12
5611,0.65,0.03,0.02,0.08,2
5612,0.4,0.14,0.03,0.08,2
5613,0.28,0.02,0.02,0.36,12
5614,0.14,0.04,0.04,0.15,12
5615,0.51,0.02,0.02,0.09,2
5616,0.43,0.02,0.02,0.26,2
5617,0.46,0.03,0.03,0.05,2
5618,0.29,0.03,0.03,0.09,2
5619,0.06,0.03,0.03,0.36,12
5620,0.19,0.05,0.03,0.23,12
5621,0.49,0.07,0.02,0.06,2
5622,0.25,0.02,0.02,0.49,12
5623,0.05,0.05,0.05,0.13,12
5624,0.48,0.05,0.03,0.04,2
5625,0.4,0.03,0.03,0.11,2
5626,0.15,0.03,0.03,0.35,12
5627,0.79,0.01,0.01,0.03,2
5628,0.15,0.04,0.04,0.1,2
5629,0.62,0.02,0.02,0.07,2
5630,0.4,0.02,0.02,0.23,2
5631,0.31,0.04,0.05,0.03,2
5632,0.13,0.03,0.03,0.31,12
5633,0.3,0.03,0.03,0.21,2
5634,0.44,0.02,0.02,0.14,2
5635,0.34,0.02,0.02,0.27,2
5636,0.27,0.03,0.03,0.12,2
5637,0.47,0.01,0.01,0.35,2
5638,0.37,0.01,0.01,0.42,12
5639,0.38,0.03,0.05,0.09,2
5640,0.31,0.03,0.03,0.23,2
5641,0.66,0.01,0.01,0.11,2
5642,0.3,0.02,0.02,0.35,12
5643,0.63,0.02,0.02,0.02,2
5644,0.67,0.02,0.02,0.02,2
5645,0.29,0.01,0.03,0.52,12
5646,0.45,0.01,0.01,0.29,2
5647,0.2,0.03,0.03,0.22,12
5648,0.4,0.02,0.02,0.31,2
5649,0.16,0.03,0.04,0.17,12
5650,0.77,0.03,0.01,0.04,2
5651,0.23,0.03,0.03,0.27,12
5652,0.04,0.04,0.04,0.16,12
5653,0.72,0.01,0.01,0.09,2
5654,0.15,0.02,0.03,0.42,12
5655,0.33,0.02,0.01,0.48,12
5656,0.12,0.03,0.03,0.41,12
5657,0.2,0.05,0.03,0.23,12
5658,0.59,0.14,0.04,0.02,2
5659,0.22,0.04,0.04,0.04,2
5660,0.05,0.04,0.04,0.16,12
5661,0.45,0.02,0.02,0.17,2
5662,0.27,0.05,0.04,0.09,2
5663,0.66,0.02,0.02,0.02,2
5664,0.55,0.07,0.02,0.07,2
5665,0.18,0.04,0.04,0.14,2
5666,0.71,0.02,0.01,0.02,2
5667,0.48,0.26,0.02,0.04,2
5668,0.63,0.02,0.02,0.03,2
5669,0.53,0.02,0.02,0.03,2
5670,0.78,0.12,0.01,0.01,2
5671,0.51,0.02,0.03,0.04,2
5672,0.58,0.29,0.01,0.01,2
5673,0.65,0.01,0.01,0.1,2
5674,0.05,0.05,0.04,0.11,12
5675,0.7,0.02,0.02,0.02,2
5676,0.8,0.01,0.01,0.02,2
5677,0.51,0.03,0.04,0.04,2
5678,0.26,0.03,0.03,0.26,2
5679,0.14,0.03,0.03,0.35,12
5680,0.54,0.1,0.02,0.03,2
5681,0.17,0.03,0.02,0.4,12
5682,0.66,0.07,0.05,0.02,2
5683,0.77,0.01,0.01,0.02,2
5684,0.44,0.03,0.03,0.03,2
5685,0.58,0.17,0.01,0.08,2
5686,0.61,0.03,0.02,0.07,2
5687,0.34,0.03,0.03,0.08,2
5688,0.28,0.19,0.03,0.04,2
5689,0.37,0.04,0.04,0.06,2
5690,0.24,0.06,0.04,0.05,2
5691,0.63,0.02,0.02,0.07,2
5692,0.79,0.01,0.01,0.02,2
5693,0.24,0.03,0.03,0.14,2
5694,0.19,0.22,0.03,0.18,6
5695,0.32,0.03,0.04,0.05,2
5696,0.56,0.02,0.09,0.03,2
5697,0.51,0.02,0.02,0.04,2
5698,0.28,0.03,0.03,0.17,2
5699,0.34,0.05,0.04,0.05,2
5700,0.05,0.05,0.05,0.13,12
5701,0.27,0.08,0.04,0.05,2
5702,0.34,0.05,0.04,0.03,2
5703,0.42,0.04,0.03,0.06,2
5704,0.3,0.02,0.02,0.41,12
5705,0.77,0.01,0.02,0.02,2
5706,0.35,0.03,0.03,0.04,2
5707,0.72,0.04,0.01,0.02,2
5708,0.47,0.02,0.12,0.03,2
5709,0.59,0.0,0.0,0.01,2
5710,0.63,0.02,0.04,0.05,2
5711,0.52,0.02,0.02,0.1,2
5712,0.49,0.28,0.01,0.02,2
5713,0.35,0.03,0.03,0.14,2
5714,0.58,0.03,0.02,0.12,2
5715,0.53,0.02,0.02,0.1,2
5716,0.28,0.02,0.02,0.37,12
5717,0.64,0.02,0.02,0.03,2
5718,0.78,0.03,0.04,0.02,2
5719,0.55,0.01,0.01,0.29,2
5720,0.52,0.02,0.01,0.2,2
5721,0.65,0.02,0.02,0.02,2
5722,0.63,0.01,0.01,0.14,2
5723,0.6,0.01,0.01,0.3,2
5724,0.28,0.05,0.05,0.04,2
5725,0.08,0.05,0.05,0.08,2
5726,0.5,0.03,0.03,0.03,2
5727,0.83,0.01,0.01,0.01,2
5728,0.2,0.02,0.02,0.44,12
5729,0.39,0.04,0.03,0.13,2
5730,0.5,0.23,0.02,0.02,2
5731,0.75,0.02,0.01,0.02,2
5732,0.62,0.02,0.04,0.04,2
5733,0.48,0.08,0.03,0.06,2
5734,0.38,0.04,0.18,0.03,2
5735,0.48,0.02,0.02,0.2,2
5736,0.71,0.02,0.01,0.11,2
5737,0.36,0.04,0.05,0.05,2
5738,0.3,0.02,0.04,0.29,2
5739,0.69,0.12,0.01,0.03,2
5740,0.22,0.04,0.04,0.09,2
5741,0.43,0.03,0.03,0.06,2
5742,0.39,0.02,0.02,0.32,2
5743,0.51,0.03,0.03,0.04,2
5744,0.14,0.04,0.05,0.1,2
5745,0.7,0.02,0.02,0.02,2
5746,0.62,0.02,0.05,0.06,2
5747,0.51,0.06,0.02,0.06,2
5748,0.53,0.02,0.02,0.09,2
5749,0.57,0.01,0.27,0.01,2
5750,0.62,0.03,0.06,0.02,2
5751,0.59,0.03,0.02,0.08,2
5752,0.07,0.04,0.04,0.24,12
5753,0.29,0.01,0.01,0.54,12
5754,0.48,0.02,0.02,0.28,2
5755,0.25,0.04,0.04,0.04,2
5756,0.32,0.03,0.03,0.2,2
5757,0.69,0.15,0.01,0.03,2
5758,0.53,0.02,0.02,0.05,2
5759,0.27,0.02,0.26,0.18,2
5760,0.24,0.03,0.03,0.19,2
5761,0.53,0.02,0.02,0.21,2
5762,0.57,0.02,0.03,0.05,2
5763,0.42,0.02,0.02,0.14,2
5764,0.1,0.03,0.03,0.38,12
5765,0.26,0.02,0.02,0.34,12
5766,0.41,0.03,0.05,0.04,2
5767,0.47,0.02,0.02,0.22,2
5768,0.4,0.03,0.03,0.06,2
5769,0.7,0.01,0.02,0.05,2
5770,0.38,0.02,0.03,0.27,2
5771,0.51,0.02,0.07,0.03,2
5772,0.23,0.03,0.07,0.15,2
5773,0.83,0.02,0.01,0.02,2
5774,0.16,0.02,0.02,0.42,12
5775,0.61,0.02,0.02,0.11,2
5776,0.62,0.05,0.02,0.03,2
5777,0.69,0.02,0.02,0.02,2
5778,0.43,0.02,0.02,0.29,2
5779,0.55,0.01,0.24,0.01,2
5780,0.68,0.04,0.1,0.02,2
5781,0.46,0.05,0.03,0.08,2
5782,0.66,0.04,0.03,0.03,2
5783,0.62,0.01,0.01,0.24,2
5784,0.43,0.02,0.02,0.24,2
5785,0.14,0.02,0.03,0.42,12
5786,0.25,0.04,0.04,0.05,2
5787,0.49,0.03,0.03,0.04,2
5788,0.27,0.05,0.04,0.12,2
5789,0.33,0.03,0.03,0.17,2
5790,0.37,0.08,0.03,0.03,2
5791,0.43,0.03,0.03,0.03,2
5792,0.08,0.01,0.02,0.67,12
5793,0.57,0.02,0.02,0.05,2
5794,0.54,0.01,0.28,0.01,2
5795,0.7,0.01,0.02,0.14,2
5796,0.04,0.03,0.03,0.48,12
5797,0.05,0.05,0.05,0.1,12
5798,0.27,0.03,0.03,0.14,2
5799,0.68,0.03,0.07,0.02,2
5800,0.14,0.03,0.03,0.23,12
5801,0.12,0.03,0.04,0.28,12
5802,0.51,0.01,0.02,0.26,2
5803,0.1,0.02,0.01,0.72,12
5804,0.46,0.03,0.03,0.03,2
5805,0.53,0.03,0.03,0.04,2
5806,0.06,0.04,0.04,0.16,12
5807,0.31,0.04,0.03,0.04,2
5808,0.46,0.03,0.06,0.03,2
5809,0.51,0.03,0.02,0.03,2
5810,0.41,0.03,0.03,0.05,2
5811,0.71,0.02,0.02,0.03,2
5812,0.38,0.02,0.02,0.34,2
5813,0.28,0.04,0.04,0.06,2
5814,0.17,0.04,0.04,0.05,2
5815,0.08,0.05,0.05,0.05,2
5816,0.36,0.03,0.03,0.06,2
5817,0.6,0.0,0.0,0.01,2
5818,0.13,0.04,0.04,0.05,2
5819,0.11,0.05,0.06,0.05,2
5820,0.26,0.03,0.03,0.19,2
5821,0.14,0.02,0.01,0.68,12
5822,0.23,0.02,0.45,0.02,8
5823,0.61,0.02,0.02,0.1,2
5824,0.69,0.03,0.01,0.12,2
5825,0.64,0.01,0.18,0.1,2
5826,0.05,0.05,0.05,0.05,0
5827,0.27,0.05,0.05,0.04,2
5828,0.24,0.05,0.05,0.06,2
5829,0.34,0.05,0.03,0.06,2
5830,0.75,0.01,0.05,0.01,2
5831,0.25,0.04,0.04,0.05,2
5832,0.6,0.02,0.02,0.05,2
5833,0.57,0.02,0.04,0.03,2
5834,0.25,0.03,0.03,0.25,2
5835,0.53,0.01,0.01,0.23,2
5836,0.16,0.04,0.04,0.05,2
5837,0.36,0.03,0.06,0.03,2
5838,0.34,0.03,0.04,0.13,2
5839,0.55,0.02,0.02,0.13,2
5840,0.63,0.01,0.02,0.02,2
5841,0.13,0.06,0.05,0.05,2
5842,0.59,0.07,0.02,0.02,2
5843,0.16,0.04,0.04,0.09,2
5844,0.43,0.02,0.02,0.29,2
5845,0.7,0.01,0.01,0.01,2
5846,0.71,0.05,0.01,0.04,2
5847,0.61,0.01,0.01,0.15,2
5848,0.53,0.02,0.02,0.02,2
5849,0.23,0.04,0.04,0.08,2
5850,0.41,0.02,0.02,0.32,2
5851,0.4,0.03,0.03,0.07,2
5852,0.35,0.06,0.02,0.23,2
5853,0.52,0.03,0.03,0.02,2
5854,0.39,0.03,0.21,0.02,2
5855,0.31,0.02,0.02,0.3,2
5856,0.18,0.04,0.04,0.15,2
5857,0.32,0.05,0.04,0.03,2
5858,0.45,0.02,0.02,0.18,2
5859,0.67,0.02,0.02,0.02,2
5860,0.33,0.03,0.05,0.04,2
5861,0.62,0.02,0.02,0.03,2
5862,0.26,0.02,0.02,0.34,12
5863,0.28,0.05,0.03,0.15,2
5864,0.73,0.02,0.02,0.02,2
5865,0.05,0.03,0.04,0.3,12
5866,0.33,0.02,0.03,0.23,2
5867,0.5,0.03,0.19,0.06,2
5868,0.11,0.04,0.04,0.26,12
5869,0.51,0.03,0.03,0.03,2
5870,0.55,0.01,0.01,0.24,2
5871,0.68,0.02,0.01,0.03,2
5872,0.67,0.02,0.02,0.05,2
5873,0.46,0.02,0.05,0.06,2
5874,0.46,0.03,0.02,0.13,2
5875,0.44,0.02,0.01,0.3,2
5876,0.13,0.02,0.02,0.46,12
5877,0.42,0.01,0.01,0.34,2
5878,0.57,0.02,0.02,0.02,2
5879,0.54,0.03,0.02,0.04,2
5880,0.65,0.1,0.03,0.01,2
5881,0.57,0.02,0.02,0.03,2
5882,0.79,0.01,0.01,0.02,2
5883,0.52,0.02,0.02,0.14,2
5884,0.38,0.03,0.03,0.04,2
5885,0.43,0.03,0.03,0.03,2
5886,0.53,0.02,0.02,0.12,2
5887,0.12,0.04,0.03,0.28,12
5888,0.46,0.03,0.03,0.05,2
5889,0.62,0.01,0.01,0.21,2
5890,0.37,0.03,0.02,0.19,2
5891,0.53,0.14,0.03,0.02,2
5892,0.56,0.02,0.02,0.1,2
5893,0.09,0.05,0.04,0.15,12
5894,0.23,0.03,0.03,0.33,12
5895,0.34,0.03,0.03,0.1,2
5896,0.31,0.27,0.02,0.03,2
5897,0.64,0.01,0.07,0.11,2
5898,0.39,0.02,0.02,0.29,2
5899,0.5,0.02,0.02,0.22,2
5900,0.54,0.03,0.02,0.08,2
5901,0.55,0.02,0.05,0.03,2
5902,0.54,0.02,0.02,0.03,2
5903,0.44,0.03,0.03,0.04,2
5904,0.4,0.03,0.03,0.03,2
5905,0.68,0.01,0.05,0.02,2
5906,0.52,0.02,0.02,0.08,2
5907,0.71,0.01,0.06,0.04,2
5908,0.35,0.02,0.02,0.22,2
5909,0.81,0.05,0.01,0.02,2
5910,0.74,0.01,0.01,0.02,2
5911,0.27,0.04,0.04,0.05,2
5912,0.33,0.03,0.05,0.05,2
5913,0.36,0.03,0.02,0.31,2
5914,0.55,0.02,0.02,0.09,2
5915,0.19,0.03,0.03,0.29,12
5916,0.5,0.02,0.02,0.15,2
5917,0.53,0.03,0.04,0.04,2
5918,0.43,0.02,0.01,0.32,2
5919,0.47,0.02,0.02,0.13,2
5920,0.29,0.04,0.04,0.04,2
5921,0.39,0.01,0.02,0.33,2
5922,0.73,0.01,0.01,0.06,2
5923,0.62,0.02,0.02,0.09,2
5924,0.5,0.03,0.02,0.03,2
5925,0.54,0.07,0.02,0.03,2
5926,0.06,0.01,0.02,0.71,12
5927,0.57,0.06,0.14,0.02,2
5928,0.69,0.03,0.02,0.02,2
5929,0.67,0.16,0.01,0.02,2
5930,0.6,0.02,0.03,0.04,2
5931,0.43,0.03,0.03,0.03,2
5932,0.37,0.04,0.07,0.04,2
5933,0.6,0.02,0.02,0.05,2
5934,0.43,0.03,0.03,0.06,2
5935,0.47,0.03,0.04,0.06,2
5936,0.55,0.14,0.02,0.06,2
5937,0.49,0.01,0.01,0.02,2
5938,0.72,0.01,0.02,0.02,2
5939,0.7,0.14,0.01,0.02,2
5940,0.4,0.1,0.03,0.03,2
5941,0.14,0.02,0.02,0.48,12
5942,0.36,0.03,0.09,0.06,2
5943,0.05,0.03,0.03,0.42,12
24641,0.55,0.03,0.02,0.03,2
24642,0.72,0.02,0.05,0.01,2
24643,0.49,0.05,0.05,0.03,2
24644,0.51,0.16,0.02,0.02,2
24645,0.34,0.04,0.14,0.06,2
24646,0.68,0.14,0.04,0.03,2
24647,0.63,0.17,0.01,0.02,2
24648,0.55,0.06,0.02,0.03,2
24649,0.62,0.01,0.01,0.13,2
24650,0.61,0.11,0.01,0.08,2
24651,0.56,0.02,0.1,0.02,2
24652,0.39,0.06,0.03,0.04,2
25379,0.25,0.06,0.04,0.04,2
25380,0.25,0.06,0.04,0.04,2
25381,0.11,0.04,0.03,0.32,12
25382,0.11,0.04,0.03,0.32,12
25383,0.58,0.25,0.01,0.05,2
25384,0.61,0.18,0.01,0.02,2
25385,0.38,0.49,0.01,0.01,6
25386,0.63,0.02,0.05,0.04,2
25387,0.58,0.25,0.01,0.05,2
25388,0.61,0.18,0.01,0.02,2
25389,0.38,0.49,0.01,0.01,6
25390,0.63,0.02,0.05,0.04,2
25391,0.59,0.03,0.03,0.04,2
25392,0.38,0.01,0.01,0.34,2
25393,0.35,0.01,0.47,0.05,8
25394,0.5,0.03,0.02,0.17,2
25395,0.59,0.03,0.03,0.04,2
25396,0.38,0.01,0.01,0.34,2
25397,0.35,0.01,0.47,0.05,8
25398,0.5,0.03,0.02,0.17,2
25399,0.58,0.31,0.01,0.01,2
25400,0.45,0.41,0.01,0.01,2
25401,0.53,0.2,0.02,0.02,2
25402,0.58,0.05,0.03,0.03,2
25403,0.58,0.31,0.01,0.01,2
25404,0.45,0.41,0.01,0.01,2
25405,0.53,0.2,0.02,0.02,2
25406,0.58,0.05,0.03,0.03,2
25407,0.49,0.06,0.03,0.05,2
25408,0.49,0.06,0.03,0.05,2
25409,0.47,0.36,0.01,0.04,2
25410,0.4,0.03,0.03,0.03,2
25411,0.32,0.02,0.01,0.43,12
25412,0.63,0.02,0.02,0.02,2
25413,0.62,0.02,0.01,0.22,2
25414,0.6,0.02,0.02,0.07,2
25415,0.59,0.01,0.21,0.07,2
25416,0.72,0.02,0.01,0.06,2
25417,0.47,0.36,0.01,0.04,2
25418,0.4,0.03,0.03,0.03,2
25419,0.32,0.02,0.01,0.43,12
25420,0.63,0.02,0.02,0.02,2
25421,0.62,0.02,0.01,0.22,2
25422,0.6,0.02,0.02,0.07,2
25423,0.59,0.01,0.21,0.07,2
25424,0.72,0.02,0.01,0.06,2
25425,0.22,0.02,0.02,0.51,12
25426,0.59,0.02,0.02,0.06,2
25427,0.76,0.15,0.01,0.01,2
25428,0.51,0.06,0.08,0.03,2
25429,0.56,0.19,0.02,0.01,2
25430,0.46,0.14,0.02,0.04,2
25431,0.08,0.03,0.04,0.36,12
25432,0.71,0.09,0.01,0.03,2
25433,0.55,0.1,0.02,0.03,2
25434,0.54,0.01,0.07,0.24,2
25435,0.43,0.02,0.02,0.18,2
25436,0.63,0.02,0.02,0.07,2
25437,0.46,0.02,0.05,0.26,2
25438,0.55,0.06,0.01,0.25,2
25439,0.26,0.04,0.04,0.08,2
25440,0.55,0.03,0.03,0.04,2
25441,0.06,0.06,0.05,0.05,2
25442,0.37,0.02,0.02,0.27,2
25443,0.62,0.01,0.01,0.19,2
25444,0.7,0.01,0.01,0.02,2
25445,0.3,0.01,0.54,0.05,8
25446,0.37,0.02,0.02,0.27,2
25447,0.62,0.01,0.01,0.19,2
25448,0.7,0.01,0.01,0.02,2
25449,0.3,0.01,0.54,0.05,8
25450,0.31,0.01,0.02,0.42,12
25451,0.49,0.03,0.03,0.03,2
25452,0.31,0.01,0.02,0.42,12
25453,0.49,0.03,0.03,0.03,2
25454,0.71,0.02,0.01,0.04,2
25455,0.63,0.05,0.01,0.07,2
25456,0.54,0.02,0.02,0.03,2
25457,0.42,0.07,0.03,0.07,2
25458,0.65,0.02,0.02,0.05,2
25459,0.42,0.04,0.02,0.23,2
25460,0.5,0.05,0.02,0.05,2
25461,0.52,0.05,0.02,0.05,2
25462,0.59,0.01,0.01,0.22,2
25463,0.71,0.02,0.01,0.04,2
25464,0.63,0.05,0.01,0.07,2
25465,0.54,0.02,0.02,0.03,2
25466,0.42,0.07,0.03,0.07,2
25467,0.65,0.02,0.02,0.05,2
25468,0.42,0.04,0.02,0.23,2
25469,0.5,0.05,0.02,0.05,2
25470,0.52,0.05,0.02,0.05,2
25471,0.59,0.01,0.01,0.22,2
25472,0.65,0.06,0.01,0.16,2
25473,0.43,0.03,0.01,0.31,2
25474,0.65,0.06,0.01,0.16,2
25475,0.43,0.03,0.01,0.31,2
25476,0.32,0.02,0.28,0.03,2
25477,0.32,0.02,0.28,0.03,2
25478,0.46,0.01,0.4,0.01,2
25479,0.46,0.01,0.4,0.01,2
25480,0.43,0.03,0.03,0.09,2
25481,0.43,0.03,0.03,0.09,2
25482,0.55,0.38,0.01,0.0,2
25483,0.7,0.01,0.01,0.02,2
25484,0.55,0.38,0.01,0.0,2
25485,0.7,0.01,0.01,0.02,2
25486,0.69,0.05,0.02,0.05,2
25487,0.69,0.05,0.02,0.05,2
25488,0.63,0.04,0.02,0.05,2
25489,0.44,0.42,0.01,0.01,2
25490,0.3,0.03,0.06,0.19,2
25491,0.08,0.04,0.04,0.11,12
25492,0.49,0.24,0.02,0.02,2
25493,0.23,0.11,0.05,0.09,2
25494,0.35,0.01,0.01,0.43,12
25495,0.71,0.06,0.07,0.04,2
25496,0.62,0.13,0.01,0.12,2
25497,0.81,0.04,0.01,0.03,2
25498,0.08,0.04,0.04,0.2,12
25499,0.63,0.1,0.02,0.02,2
25500,0.49,0.18,0.02,0.04,2
25501,0.86,0.01,0.01,0.03,2
25502,0.6,0.09,0.02,0.02,2
25503,0.59,0.03,0.02,0.02,2
25504,0.82,0.01,0.01,0.06,2
25505,0.25,0.03,0.03,0.29,12
25506,0.53,0.11,0.02,0.04,2
25507,0.84,0.02,0.03,0.02,2
25508,0.52,0.03,0.03,0.03,2
25509,0.42,0.03,0.03,0.05,2
25510,0.52,0.13,0.04,0.02,2
25511,0.43,0.34,0.01,0.09,2
25512,0.62,0.05,0.04,0.03,2
25513,0.32,0.02,0.02,0.31,2
25514,0.48,0.05,0.16,0.06,2
25515,0.5,0.24,0.03,0.03,2
25516,0.65,0.01,0.01,0.22,2
25517,0.42,0.01,0.01,0.33,2
25518,0.7,0.01,0.01,0.07,2
25519,0.37,0.01,0.01,0.42,12
25520,0.46,0.03,0.05,0.03,2
25521,0.72,0.01,0.02,0.1,2
25522,0.61,0.12,0.02,0.07,2
25523,0.62,0.01,0.11,0.03,2
25524,0.73,0.08,0.01,0.01,2
25525,0.24,0.04,0.07,0.04,2
25526,0.52,0.24,0.02,0.03,2
25527,0.73,0.02,0.01,0.02,2
25528,0.55,0.14,0.02,0.02,2
25529,0.43,0.03,0.03,0.03,2
25530,0.26,0.3,0.03,0.05,6
25531,0.52,0.02,0.02,0.06,2
25532,0.64,0.16,0.01,0.03,2
25533,0.54,0.06,0.03,0.08,2
25534,0.53,0.05,0.03,0.07,2
25535,0.56,0.16,0.02,0.04,2
25536,0.53,0.22,0.01,0.01,2
25537,0.43,0.03,0.08,0.06,2
25538,0.61,0.09,0.02,0.05,2
25539,0.62,0.03,0.05,0.02,2
25540,0.33,0.06,0.03,0.48,12
25541,0.33,0.02,0.04,0.21,2
25542,0.67,0.02,0.04,0.02,2
25543,0.63,0.02,0.02,0.03,2
25544,0.57,0.14,0.08,0.03,2
25545,0.46,0.03,0.03,0.04,2
25546,0.16,0.03,0.01,0.54,12
25547,0.46,0.03,0.03,0.04,2
25548,0.16,0.03,0.01,0.54,12
25549,0.41,0.16,0.02,0.08,2
25550,0.53,0.02,0.23,0.02,2
25551,0.05,0.01,0.01,0.8,12
25552,0.51,0.15,0.02,0.02,2
25553,0.59,0.02,0.04,0.02,2
25554,0.51,0.21,0.01,0.05,2
25555,0.76,0.06,0.01,0.01,2
25556,0.58,0.22,0.01,0.02,2
25557,0.02,0.07,0.02,0.63,12
25558,0.5,0.02,0.02,0.15,2
25559,0.53,0.02,0.23,0.02,2
25560,0.05,0.01,0.01,0.8,12
25561,0.51,0.15,0.02,0.02,2
25562,0.59,0.02,0.04,0.02,2
25563,0.51,0.21,0.01,0.05,2
25564,0.76,0.06,0.01,0.01,2
25565,0.58,0.22,0.01,0.02,2
25566,0.02,0.07,0.02,0.63,12
25567,0.5,0.02,0.02,0.15,2
